timestamp,x,y,z
1873.095436,0.7584727478,-9.746681671,-1.124311981
1883.112232,-1.476828918,-9.974807281,-0.004490661621
1893.129026,-0.3124003601,-9.455237732,-1.833686829
1903.145828,-0.093256073,-9.790540466,1.760638733
1913.162614,0.7858657837,-9.722731476,1.382824402
1923.179411,0.3074606323,-9.635912018,1.62876297
1933.196224,-0.08562194824,-9.7701828,1.343156891
1943.212996,0.1442999268,-9.727222137,1.519490204
1953.229794,0.2821632385,-8.059839478,0.2698887634
1963.246595,0.0679586792,-9.709109802,1.46964386
1973.26339,-0.3947291565,-9.811496887,0.8702902222
1983.280197,-0.3116519165,-9.812993774,0.9113049316
1993.29701,-0.3787124634,-9.970017242,0.2005828857
2003.313814,-0.09175918579,-9.785600739,1.004111938
2013.330638,-0.1776805115,-9.814939728,1.044976959
2023.34746,-0.04805007935,-9.767338715,0.8818162537
2033.364275,-0.02829116821,-9.804611206,0.9773176575
2043.381101,0.004939727783,-9.797426147,0.9355545044
2053.39793,0.8044271851,-9.582772522,-1.451681213
2063.414757,0.5261558533,-9.873617706,1.057999878
2073.431603,1.344504089,-9.84158432,0.1895059204
2083.448446,1.302890625,-9.71644455,-0.9608518982
2093.465282,1.09167984,-9.694440308,-0.9635462952
2103.482126,0.8117619324,-9.845027161,1.196611633
2113.49897,0.2255809021,-9.678273926,1.823957062
2123.515805,1.262624359,-9.483828278,1.404828644
2133.532648,-0.3348536682,-9.789342957,1.553020477
2143.549493,-0.06466552734,-10.05563919,-1.244811401
2153.566329,1.094673615,-9.656269684,1.251547394
2163.583176,-3.697311401,-9.086554413,1.293160858
2173.600032,-3.537892914,-9.121880951,1.99145874
2183.616881,-2.789898376,-7.015461273,1.615141296
2193.633739,-3.272195435,-9.004824371,1.460063782
2203.650599,-3.827091522,-8.62236969,0.5933660889
2213.667461,-3.284619598,-9.18983963,1.262923737
2223.684331,-3.410956879,-9.156459045,1.164129181
2233.701194,-3.354374542,-9.178463287,1.26022934
2243.718058,-3.091521149,-7.291636963,1.590891724
2253.734943,-5.924529877,-10.00399658,-3.402274933
2263.751826,-2.196981354,-9.513316956,-0.4878355408
2273.768698,-4.691244507,-9.577982483,0.6997947693
2283.785575,-1.492845612,-8.47956665,1.575623474
2293.802453,-4.331243134,-8.73583374,1.26022934
2303.819327,-6.541696472,-8.291108551,-0.3921844482
2313.836219,3.33476532,-9.18160675,-0.7071295166
2323.853156,-0.5665718079,-9.892029419,1.058448944
2333.87006,-2.106569366,-7.871531067,1.104852448
2343.886942,0.7798782349,-8.365803223,-0.1474433899
2353.903813,0.5475613403,-9.716743927,1.085692291
2363.920668,-0.5607339478,-8.684939575,-0.3255729675
2373.93752,-0.112565918,-9.73740097,1.194965057
2383.954377,0.0730480957,-9.797426147,1.187031555
2393.97122,0.8285270691,-10.55859329,2.230811005
2403.988072,1.140029297,-9.517657928,1.019080811
2414.004925,0.5625302124,-9.818083191,1.453327789
2424.021772,0.2875520325,-9.902657318,1.472937012
2434.038622,-0.7367678833,-9.756411438,1.723815308
2444.055479,-0.2077679443,-9.858199768,1.111738129
2454.072328,0.843046875,-9.661059723,1.201551361
2464.089185,0.2011816406,-9.843530273,1.394949188
2474.106052,0.4733157349,-9.722881165,1.276395721
2484.122909,0.4683760071,-9.825867004,1.545835419
2494.13978,1.757195892,-9.917476501,1.70016449
2504.156655,-1.54688324,-9.425449677,1.537602539
2514.173522,-1.657203827,-10.77444443,1.606758728
2524.190395,-0.3755690002,-9.687704315,-0.6647676086
2534.207266,-4.107308807,-7.873327332,0.8834628296
2544.224128,0.2387535095,-9.951455841,0.8921447754
2554.240995,1.700314178,-9.45897995,2.047292633
2564.257864,-0.4815486145,-9.877060547,1.450334015
2574.274723,0.1239422607,-9.842033386,1.503922577
2584.29159,0.4676275635,-9.674082642,1.668280792
2594.308467,0.2137554932,-9.882299652,-0.2222877502
2604.325336,-0.6400689697,-9.793384552,-0.4525090027
2614.342214,-1.289718018,-9.920470276,-0.2176473999
2624.35907,-0.5360353088,-9.761800232,1.292412415
2634.375919,-0.996328125,-9.705966339,1.629661102
2644.392774,-0.5342390442,-9.810748444,-0.6810836792
2654.409623,-1.222657471,-9.839039612,-0.6941065979
2664.426465,0.4487667847,-9.981393585,2.256856842
2674.443321,0.9047186279,-9.70701416,1.783990173
2684.460171,-0.6749464417,-9.787247314,-0.5911207581
2694.477018,-0.2637515259,-9.936786346,1.817670135
2704.493881,-0.2504292297,-9.665849762,1.534309387
2714.510746,-1.01563797,-9.611662445,1.861977997
2724.52761,0.1330732727,-9.807904358,1.200204163
2734.54448,-0.1658551025,-9.711953888,1.391506348
2744.561358,-0.5426216125,-9.685608673,-0.1695973206
2754.578252,-1.06593338,-9.917925568,-0.4153862
2764.595145,-0.3002755737,-9.78664856,-0.1399589539
2774.612035,0.1204994202,-9.72572525,1.147064667
2784.628911,-0.5138813782,-9.810449066,0.6098318481
2794.6458,0.2606080627,-9.768536224,1.154100037
2804.662683,-0.5294490051,-9.541009369,3.014880524
2814.679565,0.008981323242,-9.729467468,1.177601166
2824.696451,-0.08262817383,-9.751621399,1.356928253
2834.713346,0.1342707825,-9.774374084,1.304986267
2844.730231,0.04071533203,-9.69653595,1.368903351
2854.747131,-1.407073975,-9.587562561,1.471440125
2864.764026,0.5195695496,-9.700427856,1.290017395
2874.780914,0.4963677979,-9.771230621,1.618135071
2884.797816,-1.395398254,-9.723030853,-0.7030879211
2894.81471,0.5432203674,-9.737101593,1.404978333
2904.831592,0.4149371338,-9.729617157,1.32803833
2914.848487,0.4945715332,-9.779313812,1.396446075
2924.865381,0.6677613831,-9.718390503,1.190923462
2934.882265,2.120789795,-10.11581406,1.728455658
2944.899164,5.13671814,-9.624835052,-3.076252899
2954.916062,-0.1405577087,-9.750872955,1.318607941
2964.932955,-0.1631607056,-9.742789764,1.406624908
2974.949882,-1.065634003,-9.804012451,-0.2260299683
2984.96681,-6.271807709,-10.95347214,-0.1294807434
2994.98374,0.6810836792,-9.690548401,1.660646667
3005.000672,0.6599775696,-9.695937195,1.628613281
3015.017618,1.074765015,-9.708660736,1.642085266
3025.034569,-0.1739382935,-9.740843811,0.9145980835
3035.051511,0.3845503235,-9.851463776,0.4070036316
3045.06841,-1.029858398,-9.13250885,-0.3604504395
3055.085278,0.9177415466,-9.622440033,1.868115234
3065.102113,0.9195378113,-9.602082367,2.058968353
3075.118935,0.9780661011,-9.606722717,1.925895081
3085.135746,0.9601034546,-9.664053497,1.928888855
3095.15256,-0.1296304321,-9.8299086,-0.7493417358
3105.169361,-0.3685336304,-9.747280426,-1.012045441
3115.186197,-0.277073822,-9.694290619,1.437909851
3125.203052,1.199455719,-9.675878906,1.466201019
3135.219913,1.248403931,-9.6122612,1.434167633
3145.236785,1.287472687,-9.579629059,1.852697296
3155.253678,0.8228388977,-9.658215637,1.75629776
3165.270564,0.9707313538,-9.670041046,1.588496704
3175.28746,-2.744243317,-10.27508286,1.082249451
3185.304377,7.829767914,-4.653073883,2.363135834
3195.321356,-8.278684387,-16.9471582,-19.19233932
3205.338312,-1.761536865,-9.685758362,-0.736917572
3215.355237,-0.7652087402,-10.27942383,0.6345304871
3225.372143,-0.825383606,-9.887538757,2.243534546
3235.389038,-0.8852590942,-9.704768829,1.324745178
3245.405926,-0.8358618164,-9.713750153,1.410816193
3255.42281,-3.72201004,-9.87436615,-0.4192781067
3265.439696,-1.315913544,-9.636361084,-0.3344046021
3275.456586,-0.9008267212,-9.555229797,1.775906982
3285.473465,-0.8378077698,-9.682165833,1.827848969
3295.490348,-0.7216493225,-9.63336731,1.829495544
3305.507236,-0.9312135315,-9.601483612,1.907782745
3315.524122,-1.073417816,-9.62393692,1.656455383
3325.54101,-1.397194519,-9.617200928,1.701511688
3335.557905,-1.067579956,-9.483379211,2.314936066
3345.574792,-2.631228333,-7.733667755,-2.737058258
3355.591679,0.8680448914,-10.29588959,0.7592211914
3365.608582,-3.180585938,-7.360643463,2.798730011
3375.625469,-1.40288269,-7.361840973,1.300495605
3385.642368,-1.336121521,-9.668993225,1.64986908
3395.659266,-0.6599775696,-9.784702606,0.8605604553
3405.676149,-0.6789880371,-11.66614014,3.055296478
3415.693037,-2.00433197,-9.231153717,2.132615204
3425.709924,-1.054856415,-9.215286713,2.350561981
3435.726795,-2.008523254,-9.425150299,2.101330261
3445.743678,-0.3867956543,-10.09440857,0.8402027893
3455.760551,-1.617835693,-8.933422852,2.005679169
3465.77742,-4.418811035,-8.092621307,0.616867218
3475.794298,-0.6701564026,-9.299561462,0.02769241333
3485.811172,-0.503253479,-9.652976532,1.921703796
3495.828044,-0.4760101318,-9.69997879,1.585053864
3505.844919,-1.171014862,-9.759554901,-0.0288899231
3515.861797,-0.8436456299,-9.844578094,0.3652404785
3525.878667,-1.623823242,-9.571994934,1.068178711
3535.895541,-0.5745053101,-9.812694397,0.6914122009
3545.912415,-0.3418890381,-9.73276062,1.41351059
3555.929291,-1.35258728,-9.732311554,0.1043330383
3565.946168,-1.546284485,-9.674082642,0.03532653809
3575.963056,-1.448388062,-9.636211395,0.8405021667
3585.97994,-2.370320892,-9.524842987,-0.9419911194
3595.996829,-3.10424469,-7.359745331,-4.248016205
3606.013722,-1.056353302,-9.563762054,1.986069946
3616.030611,-1.274000702,-9.482630768,1.584904175
3626.047507,-1.340761871,-9.539961548,0.1547781372
3636.064399,-0.2924917603,-9.951156464,0.4195774841
3646.081295,0.5733078003,-9.6613591,1.679956512
3656.098195,-2.464325409,-8.09351944,-1.725162506
3666.115085,0.2992277527,-9.804311829,0.9574090576
3676.131972,0.5355862427,-9.771080933,1.148711243
3686.148876,0.5469625854,-9.730365601,1.472937012
3696.165784,-1.339564362,-9.814790039,-0.7720944214
3706.18271,-1.341210938,-9.646988983,1.66498764
3716.199638,-0.9005273438,-9.667795715,1.482068024
3726.216562,-0.452359314,-9.689350891,1.701511688
3736.233485,-0.3400927734,-9.694290619,1.722617798
3746.250409,-0.3417393494,-9.692494354,1.654060364
3756.267336,0.4212240601,-9.771529999,1.145717468
3766.284251,0.1194515991,-9.660011902,1.854493561
3776.301175,0.0904119873,-9.679770813,1.87335434
3786.318098,-2.231709137,-9.56900116,-0.803379364
3796.338759,-1.516047363,-9.375004578,-0.1574725342
3806.35573,0.4336482239,-9.653575287,1.92125473
3816.372701,0.4102967834,-9.65088089,1.902244263
3826.389651,0.4993615723,-9.70357132,2.012714539
3836.406598,0.4414320374,-9.662706299,1.875300293
3846.423542,-0.8352630615,-9.846973114,0.2210902405
3856.44048,0.2980302429,-9.628427582,2.039957886
3866.457417,-0.9910890198,-9.575437775,1.959275665
3876.474358,-0.3935316467,-9.761051788,1.632355499
3886.491296,-0.9319619751,-9.621392212,0.1299298096
3896.508241,-1.1572435,-9.852511597,0.603993988
3906.525182,-0.8424481201,-9.564809875,1.602567444
3916.542111,-1.117126923,-9.850565643,-0.02903961182
3926.559053,-0.9663903809,-9.683363342,1.297801208
3936.575995,-0.4772076416,-9.832453308,0.4616400146
3946.592936,-0.8732839966,-9.820328522,0.02933898926
3956.609886,-1.016087036,-10.0846788,1.176852722
3966.626838,0.2043251038,-9.786798248,1.24032074
3976.643777,0.1648072815,-9.802066498,1.278491364
3986.660722,0.04296066284,-9.776769104,1.119971008
3996.677669,0.2011816406,-9.749974823,1.214723969
4006.694606,0.1306782532,-9.758357391,1.077459412
4016.711555,0.1245410156,-9.795180817,1.412612457
4026.728506,-0.006586303711,-9.678423615,1.578766937
4036.745448,-1.508712616,-9.698332214,0.781973877
4046.762398,-1.54568573,-9.724677429,1.028960266
4056.779356,-2.281555481,-9.464368744,0.26210495
4066.796307,0.002544708252,-9.897867279,0.7634124756
4076.813265,-1.301842804,-9.91059082,-0.6954537964
4086.830219,0.4408332825,-9.843679962,0.2606080627
4096.847158,-0.4583468628,-9.748927002,1.007854156
4106.864102,-0.6125262451,-9.787846069,0.8979826355
4116.881047,-0.490380249,-9.823022919,1.196312256
4126.897981,-0.4992118835,-9.760303345,1.000220032
4136.914928,-0.4014651489,-9.818083191,0.9791139221
4146.931864,-0.419128418,-9.80880249,0.9843530273
4156.948793,-0.4284091187,-9.7701828,1.176403656
4166.96573,-0.8095166016,-9.698631592,-1.931433563
4176.982671,-1.987716522,-9.282496948,-0.2721340942
4186.999608,0.3309617615,-9.649982758,2.054328003
4197.016558,-0.003143463135,-9.653126221,1.965562592
4207.033513,-1.079105988,-9.637708282,2.659220123
4217.05046,-0.3742218018,-9.673034821,1.973645782
4227.067407,0.02829116821,-9.691596222,1.554816742
4237.084362,0.1546284485,-9.656868439,1.908680878
4247.101301,0.9867480469,-10.25831772,2.060016174
4257.118249,-3.459755402,-9.768386536,-2.467319183
4267.135197,-0.7732919312,-9.631121979,-0.7421566772
4277.152132,-1.855541382,-9.650431824,0.5550457764
4287.169065,0.05373825073,-9.595645752,-0.9648934937
4297.186003,-1.359772339,-9.743538208,-1.619931335
4307.202928,0.1796264648,-9.746232605,1.089135132
4317.219863,-0.4646337891,-9.670639801,1.912123718
4327.236802,0.04251159668,-9.717043304,1.450184326
4337.25373,0.05538482666,-9.706714783,1.979633331
4347.270667,-4.678970032,-8.709039459,-1.395398254
4357.287611,-0.7441026306,-9.616602173,1.071621552
4367.304548,-1.377734985,-9.390721893,1.09048233
4377.321485,-1.528321838,-9.755213928,1.202449493
4387.338418,-1.816173248,-9.575288086,1.187480621
4397.35534,-2.249821472,-9.779014435,1.529669037
4407.372278,-0.8460406494,-9.704918518,1.472937012
4417.389214,-1.017583923,-9.819879456,-0.3996688843
4427.406151,-0.3498225403,-9.824968872,-1.179996185
4437.423096,-0.6146218872,-9.657317505,1.908830566
4447.44004,-0.3326083374,-9.902058563,0.9469308472
4457.456976,-0.08262817383,-9.719288635,1.48955246
4467.473928,-0.1678010559,-9.733059998,1.664388885
4477.490886,1.350940704,-10.64047302,1.723815308
4487.507915,-0.1082249451,-9.830956421,0.2059716797
4497.524922,-0.4731660461,-9.718540192,1.590442657
4507.541909,-0.03532653809,-9.799970856,0.9815089417
4517.558877,-0.5483097839,-9.768386536,1.054557037
4527.575843,-0.5176235962,-9.76554245,1.141077118
4537.592813,-0.5144801331,-9.775721283,1.130000153
4547.60977,-0.4634362793,-9.770631866,1.186582489
4557.626735,-0.4318519592,-9.775421906,1.119521942
4567.643712,-0.3622467041,-9.778565369,1.022224274
4577.660686,-0.3008743286,-9.775421906,0.9139993286
4587.677657,-0.5463638306,-9.737999725,1.002615051
4597.694641,-0.8689430237,-9.68950058,1.410516815
4607.711608,0.04056564331,-9.74219101,0.8222401428
4617.728591,-0.7482939148,-9.759554901,0.8804690552
4627.745573,-0.7846682739,-9.752519531,1.053958282
4637.762547,-0.880019989,-9.77377533,0.646355896
4647.779543,-0.250279541,-9.769584045,1.261277161
4657.796531,-0.1243913269,-9.753267975,1.382075958
4667.813516,-0.006586303711,-9.756860504,1.323248291
4677.830506,0.2543211365,-9.841734009,-0.004939727783
4687.84749,-0.6442602539,-9.689051514,1.644330597
4697.864472,-0.1169068909,-9.80880249,0.7298822021
4707.881458,0.01347198486,-9.735455017,1.211430817
4717.898446,-0.9018745422,-9.663305054,0.8916957092
4727.915434,-2.587219849,-9.844578094,-0.2300715637
4737.932418,-2.121238861,-9.201665039,0.252973938
4747.949401,-0.289947052,-9.777667236,1.094823303
4757.966366,-0.3640429688,-9.760153656,1.132095795
4767.983352,-0.270637207,-9.797276459,1.002465363
4778.000334,0.1881587219,-9.828561401,0.6207591248
4788.017301,-0.2185455322,-9.706714783,1.688339081
4798.034273,-0.09131011963,-9.715696106,1.609004059
4808.051246,-1.073417816,-9.841135254,0.7447013855
4818.068208,-0.3580554199,-9.770482178,1.156195679
4828.085176,-0.9854008484,-9.792037354,0.928818512
4838.102141,0.3082090759,-9.795629883,1.10575058
4848.119098,0.4194277954,-9.759854279,1.354682922
4858.13606,-0.0715512085,-9.659712524,1.902393951
4868.153022,-1.178499298,-10.43315414,-2.284399567
4878.169977,-0.4626878357,-9.792187042,-0.3764671326
4888.186936,0.3083587646,-8.834628296,0.154329071
4898.203899,-1.307381287,-10.10892838,0.5465135193
4908.220853,-1.500180359,-9.530231781,-1.697021027
4918.237811,-1.117875366,-9.438023529,-1.660496979
4928.254784,-1.6708255,-9.672286377,1.25663681
4938.271757,-2.306703186,-9.484876099,-0.04849914551
4948.288737,-1.733694763,-9.620194702,1.16068634
4958.30571,-2.569257202,-9.520502014,0.1064286804
4968.322668,-2.304008789,-9.37126236,-0.7399113464
4978.339634,0.3800596619,-9.632618866,1.423689423
4988.356597,-2.915038147,-9.398206329,-0.01047821045
4998.373552,-0.8646020508,-9.604178009,1.501976624
5008.390517,-1.047072601,-9.568552094,1.989063721
5018.407489,-1.050665131,-9.600286102,1.609303436
5028.424443,-0.8207432556,-9.671837311,1.844314728
5038.441415,-1.736987915,-10.00220032,-0.9457333374
5048.458385,-0.4584965515,-9.959539032,-0.0513432312
5058.475341,-1.003812561,-9.88020401,1.012793884
5068.492318,-1.002165985,-9.776469727,0.9171427917
5078.509306,-4.506678314,-8.756341095,-0.4614903259
5088.526281,-3.074157257,-9.440418549,-1.027762756
5098.543262,-0.8042774963,-9.830806732,0.7702981567
5108.560235,-0.5739065552,-9.83335144,0.2215393066
5118.577193,-0.5911207581,-9.826316071,0.2231858826
5128.594158,-0.8652008057,-9.951306152,0.4122427368
5138.611112,-0.8415499878,-10.73088501,-4.811594238
5148.62805,13.1396759,-3.806584167,-3.0165271
5158.645031,-1.035995636,5.330265656,8.22569458
5168.662068,0.02619552612,0.07379653931,9.935139771
5178.679083,-0.0470022583,0.07035369873,9.839488678
5188.696045,-0.0173638916,0.05553451538,9.853110352
5198.71295,0.02874023438,0.0860710144,9.859546967
5208.729779,-0.01422042847,0.1405577087,9.876162415
5218.746577,0.0122744751,0.01975891113,9.861941986
5228.763353,0.01451980591,0.04026626587,9.830806732
5238.780089,0.01481918335,0.06271957397,9.892927551
5248.796806,0.03772155762,0.05298980713,9.87197113
5258.813528,0.004041595459,0.09131011963,9.860894165
5268.83017,0.02320175171,0.09744735718,9.829010468
5278.846798,0.001796264648,0.186512146,9.941576385
