timestamp,x,y,z
0.100171,27.52415085,-16.85385513,-39.8207283
12.52241367,-6.760004997,36.72254944,1.194518566
24.90303529,20.06343842,28.76470947,-7.816448212
35.32145138,10.56796455,37.82476044,-8.608930588
45.7384865,10.86867619,38.13917542,-8.780960083
56.15544967,10.38628578,37.82325363,-9.043727875
66.57236379,9.868952751,38.82159424,-8.927209854
76.98924675,11.67320824,38.37636566,-8.085520744
87.40610837,11.43397713,39.75153732,-6.520552635
97.82295613,11.24479198,40.09324265,-5.73401165
108.2397991,10.7702961,38.91242981,-7.507826805
118.6566339,12.77526855,38.19094849,-7.522829056
129.0734505,7.216680527,41.38591385,1.837598324
139.4902715,10.25214195,40.44345474,-1.851977348
149.9070822,10.93773079,39.60367203,-2.471143723
160.3238956,13.51671982,38.52825928,-0.1873145103
170.740711,12.57986641,38.75707245,0.3339648247
181.1575223,12.04876518,39.24294662,0.3192329407
191.5743366,12.29610825,38.83430862,-0.1621060371
201.9911544,7.788869381,38.76889038,-5.318981171
212.4079745,8.071155548,39.80794144,-4.885422707
222.8248028,7.444874763,39.30490112,-5.777470589
233.2416343,-4.419276237,9.924022675,-28.61450958
243.6584655,6.978428841,26.93807602,-24.02256393
254.0753103,5.01814127,23.93002319,-25.25542831
264.4921696,4.95965004,24.40464592,-24.76018906
274.9090557,5.720899582,25.12111664,-24.68951416
285.3259438,7.42238903,29.47412872,-22.7917099
295.7428152,7.216529846,28.13034821,-23.5069313
306.1596848,6.412984848,31.08917809,-20.14827347
316.576551,-22.2899971,22.11123276,38.61597824
326.9934197,-6.789731026,36.57272339,25.79707718
337.4102904,9.423675537,39.94651794,-7.931581497
347.8271702,-0.8854570389,43.37213898,14.95154667
358.2440499,2.963657379,33.78063583,-11.42045307
368.6609383,9.328964233,28.00224495,-12.56927204
379.0778358,3.448711395,36.1790123,-9.553292274
389.4947322,9.629073143,29.49743462,-11.64906406
399.9116359,-5.7728405,29.76362991,-33.58974838
410.3285804,-2.358712196,40.34002304,-19.28424454
420.7455863,-11.85824871,29.49379921,-30.28794098
431.1626182,-17.36593628,35.06018066,24.75600815
441.5796649,15.94305992,31.0680275,-7.893213272
451.9967344,5.175552368,40.22545624,-3.774265289
462.4138367,4.884086132,39.10789871,-4.897507668
472.8309496,-1.993807793,38.00932312,-6.243501663
483.2480727,-2.288016319,37.64541245,-4.442974091
493.6652264,5.599596977,38.64041901,-5.007603645
504.0823616,6.42872858,35.68119431,-8.090026855
514.4995303,6.237755775,42.48049545,1.961042881
524.9166741,15.10408974,38.46977234,-5.567124367
535.3337778,14.39320755,40.08016586,-2.682190895
545.7508626,2.718233109,42.28989792,-6.259326935
556.167942,8.298484802,39.38514709,-5.030400276
566.5850172,1.73677969,38.5374794,-11.83394337
577.002078,1.041661263,37.7824173,-13.92930126
587.419126,8.652696609,39.34183121,-5.360362053
597.8361719,7.581698418,37.92331696,-8.112196922
608.2532107,-5.898440361,30.99514771,-18.80017853
618.6702513,0.9522247314,39.63124466,-9.331278801
629.0872959,4.174217224,39.86100388,-10.53147984
639.5043426,11.33944702,36.32773209,-11.13024044
649.9213902,3.120416641,42.9996376,1.620900631
660.3384372,4.541521072,41.6275177,1.8996768
670.7554838,4.969937801,41.60578156,1.018782139
681.172519,5.184091568,41.6319046,0.02959394455
691.5895581,5.728374004,41.18204498,-1.982689857
702.0065981,-0.7624588013,39.75794601,-8.283867836
712.423651,7.275553703,40.2433548,-7.897390366
722.8407474,7.759837627,39.90937424,-8.055095673
733.2578701,3.097816944,37.41506958,-11.26861286
743.6749972,6.097663879,40.03513718,-8.724508286
754.092151,5.505169392,40.93497849,-4.450613976
764.5093184,5.934360981,40.59376144,-4.792890549
774.9264865,3.356276989,42.73757172,-7.447305679
785.3436762,-1.706546783,40.60414505,0.04856586456
795.7608759,5.68993187,41.4431572,-8.496852875
806.1780664,5.923103333,42.07007599,-7.215403557
816.5952796,5.436099529,41.7052269,-8.223753929
827.0124907,5.17746973,41.26755524,-8.962229729
837.4297022,4.947373867,40.79775238,-2.205729485
847.8469333,6.819711685,40.31414795,0.07787561417
858.2641658,5.862420082,39.04416656,-12.79320431
868.6813968,5.83904171,38.71581268,-12.98469639
879.0986638,5.776107788,39.27291107,-12.12952137
889.5159573,1.147697449,39.44873428,-7.126925468
899.9332394,1.553986549,41.76197433,-11.08557224
910.3505277,12.96996784,50.25894547,1.303986549
920.7678001,11.27369118,43.41116714,2.58084774
931.1850831,12.36979675,42.82077408,-0.2348499298
941.6023716,-7.549347878,37.81149292,-19.71781158
952.0196504,4.89046526,40.03638458,-8.334345818
962.4369376,2.053385735,39.061203,-30.97670364
972.854231,28.7842865,50.48808289,-18.91391754
983.2715224,19.83713913,48.1919632,-13.5444994
993.6888244,2.484096527,35.77075958,-20.93082047
1004.106126,4.273410797,41.51627731,-1.638931274
1014.523429,7.640979767,39.92755508,-5.050080299
1024.940745,4.878287315,38.54859924,-9.858262062
1035.358061,11.91358566,35.02830124,-12.55161953
1045.775364,10.872715,37.55373001,-9.809544563
1056.192683,4.902724743,31.96221542,-15.01365376
1066.609998,14.29644775,41.72250366,6.364353657
1077.027311,7.385084152,45.60387802,-14.05849552
1087.444642,10.5669899,36.32126617,-12.65395069
1097.86197,6.392303944,42.39369965,-1.376965523
1108.279291,17.17097473,32.77862549,2.477771282
1118.696625,16.60566711,33.86662292,2.068626404
1129.11396,16.80653763,33.57283401,1.338354111
1139.531294,23.43045235,40.78881454,5.021489143
1149.948633,10.25395966,41.32147598,1.562317371
1160.365982,-25.30008316,40.99740982,-1.932672501
1170.783348,6.677937984,47.59798813,-11.22879696
1181.200728,4.238651276,32.66010284,-17.5276413
1191.618096,1.66628933,31.76641464,-18.5905571
1202.035466,2.352653503,32.60045624,-18.30670166
1212.452846,1.580018997,39.66654968,-17.77005005
1222.870203,10.59180164,41.44845963,13.92626572
1233.287574,-6.944563866,46.52644348,6.162631512
1243.704983,12.83775711,51.24090576,-6.702110291
1254.122422,-5.150801659,45.25408936,-28.38294792
1264.53983,4.51829052,41.5641098,-7.514960289
1274.957219,10.92307281,47.27515793,0.2386031151
1285.374596,42.94634628,44.35336304,-14.51398659
1295.791986,10.53008366,50.97621155,-17.97784996
1306.20936,33.2328186,40.49491119,-24.25122643
1316.626719,32.61715317,39.72327423,-25.18976784
1327.044088,29.63476563,43.76643753,-20.40327835
1337.461446,26.14327431,45.47680283,-16.52639771
1347.8788,8.170377731,40.7875824,-7.571136475
1358.296166,13.1732502,45.24888992,-2.120690823
1368.713534,16.54797745,48.66900253,6.129624367
1379.130893,3.499161243,64.52114105,36.6595192
1389.548271,13.54309273,54.84436798,10.76808071
1399.965644,16.88656235,59.15530396,23.15101624
1410.383018,30.60124588,39.62812805,-35.07759094
1420.8004,17.39555931,41.33506775,-2.614043713
1431.217776,16.25018883,46.44297791,-12.52556229
1441.635154,11.98477268,43.55092621,-9.188599586
1452.052544,12.05547714,43.55072403,-10.73250008
1462.469924,6.838213921,40.17386627,-21.2019043
1472.887311,4.626915455,45.13901138,-15.00641823
1483.304706,5.48723793,44.42813492,-14.89264297
1493.722095,7.545537472,31.86916351,-20.62890625
1504.139492,11.14793205,47.21465302,-14.00816917
1514.556891,10.93676949,48.70806503,-5.572826385
1524.974281,12.96218872,49.43837357,-5.256988525
1535.391687,12.95342445,49.24048615,-5.097791672
1545.80909,4.339847088,47.90968704,-10.18753815
1556.226483,7.899763584,40.15578842,-16.29978943
1566.643888,23.19202042,43.71100235,-15.53244591
1577.061288,15.98745251,47.29928207,-7.576239586
1587.478683,20.19015694,42.08977509,-5.443710327
1597.89609,6.283960819,42.97548676,-24.04510689
1608.313495,1.734781265,42.23952866,-13.22538567
1618.7309,16.36812973,34.87005997,-32.22238159
1629.148317,12.45880127,40.97805786,-5.387219429
1639.565735,15.49030876,38.75419235,4.802562237
1649.98315,12.98624325,39.76224899,5.071153164
1660.400569,12.73845291,39.96721268,5.776820183
1670.817983,12.42325401,39.74787521,6.787845612
1681.235412,15.56499004,41.130867,-7.289129257
1691.652851,15.28769588,41.76085663,-6.547457695
1702.070269,16.35960388,42.57548904,-3.351888657
1712.487697,16.0994873,42.66024399,-2.061236382
1722.905128,16.81360054,42.27318573,-3.83029747
1733.322557,16.39476013,42.18082809,-4.747452736
1743.739995,16.6566658,42.30319977,-4.158315659
1754.157431,15.63270664,42.89653397,-4.311532021
1764.574852,11.23752213,42.77678299,-9.541008949
1774.992294,-0.07806444168,23.95373917,-47.89408875
1785.409744,4.401098728,30.19997978,-45.58086395
1795.827187,4.346932411,30.21573067,-46.01569366
1806.244635,31.07646751,54.00418854,1.278884411
1816.662082,26.47368813,53.31593704,0.4017934799
1827.079529,26.50357628,53.379673,-0.1267580986
1837.496981,18.92942238,42.05763245,2.770477533
1847.91445,29.5535183,44.4976387,-18.75896454
1858.331925,1.822091579,39.84596252,-16.80118561
1868.749402,11.90747452,36.90668106,-7.658213615
1879.166872,11.13036156,35.83870316,-9.793234825
