timestamp,latitude,longitude,height,velocity,direction,horizontal_accuracy,vertical_accuracy
2.095.94,52.38,4.85,-1.34,-1.00,-1.00,65.00,65.00
2.101.94,52.38,4.85,-1.19,-1.00,-1.00,65.00,65.00
2.107.94,52.38,4.85,-1.01,-1.00,-1.00,65.00,65.00
2.113.94,52.38,4.85,-1.18,-1.00,-1.00,65.00,65.00
2.119.95,52.38,4.85,-1.41,-1.00,-1.00,65.00,65.00
2.125.95,52.38,4.85,-1.03,-1.00,-1.00,65.00,65.00
2.131.94,52.38,4.85,-1.23,-1.00,-1.00,65.00,65.00
2.137.94,52.38,4.85,-1.35,-1.00,-1.00,65.00,65.00
2.143.95,52.38,4.85,-1.33,-1.00,-1.00,65.00,65.00
2.149.94,52.38,4.85,-1.12,-1.00,-1.00,65.00,65.00
2.155.94,52.38,4.85,-0.92,-1.00,-1.00,65.00,65.00
2.161.94,52.38,4.85,-1.11,-1.00,-1.00,65.00,65.00
2.167.95,52.38,4.85,-1.22,-1.00,-1.00,65.00,65.00
2.173.94,52.38,4.85,-1.24,-1.00,-1.00,65.00,65.00
2.179.95,52.38,4.85,-1.39,-1.00,-1.00,65.00,65.00
2.185.95,52.38,4.85,-1.25,-1.00,-1.00,65.00,65.00
2.191.95,52.38,4.85,-1.33,-1.00,-1.00,65.00,65.00
2.197.95,52.38,4.85,-1.47,-1.00,-1.00,65.00,65.00
2.203.95,52.38,4.85,-1.03,-1.00,-1.00,65.00,65.00
2.209.94,52.38,4.85,-1.10,-1.00,-1.00,65.00,65.00
2.215.95,52.38,4.85,-1.18,-1.00,-1.00,65.00,65.00
2.221.95,52.38,4.85,-1.31,-1.00,-1.00,65.00,65.00
2.227.95,52.38,4.85,-1.42,-1.00,-1.00,65.00,65.00
2.233.95,52.38,4.85,-1.39,-1.00,-1.00,65.00,65.00
2.239.94,52.38,4.85,-1.28,-1.00,-1.00,65.00,65.00
2.245.95,52.38,4.85,-1.22,-1.00,-1.00,65.00,65.00
2.251.95,52.38,4.85,-1.27,-1.00,-1.00,65.00,65.00
2.257.95,52.38,4.85,-1.24,-1.00,-1.00,65.00,65.00
2.264.01,52.38,4.85,-1.33,-1.00,-1.00,65.00,65.00
2.264.53,52.38,4.85,-1.34,-1.00,-1.00,65.00,65.00
2.270.95,52.38,4.85,-1.37,-1.00,-1.00,65.00,65.00
2.271.46,52.38,4.85,-1.35,-1.00,-1.00,65.00,65.00
2.277.95,52.38,4.85,-1.32,-1.00,-1.00,65.00,65.00
2.278.47,52.38,4.85,-1.36,-1.00,-1.00,65.00,65.00
2.284.95,52.38,4.85,-1.38,-1.00,-1.00,65.00,65.00
2.285.47,52.38,4.85,-1.39,-1.00,-1.00,65.00,65.00
2.291.95,52.38,4.85,-1.33,-1.00,-1.00,65.00,65.00
2.292.46,52.38,4.85,-1.25,-1.00,-1.00,65.00,65.00
2.298.95,52.38,4.85,-1.28,-1.00,-1.00,65.00,65.00
2.299.47,52.38,4.85,-1.23,-1.00,-1.00,65.00,65.00
2.304.95,52.38,4.85,-1.30,-1.00,-1.00,65.00,65.00
2.309.08,52.38,4.85,-1.28,-1.00,-1.00,65.00,65.00
2.314.95,52.38,4.85,-1.27,-1.00,-1.00,65.00,65.00
2.320.95,52.38,4.85,-1.28,-1.00,-1.00,65.00,65.00
2.326.95,52.38,4.85,-1.32,-1.00,-1.00,65.00,65.00
2.332.95,52.38,4.85,-1.29,-1.00,-1.00,65.00,65.00
2.338.95,52.38,4.85,-1.18,-1.00,-1.00,65.00,65.00
2.344.95,52.38,4.85,-1.14,-1.00,-1.00,65.00,65.00
2.350.95,52.38,4.85,-1.22,-1.00,-1.00,65.00,65.00
2.356.95,52.38,4.85,-1.24,-1.00,-1.00,65.00,65.00
2.362.95,52.38,4.85,-1.27,-1.00,-1.00,65.00,65.00
2.368.95,52.38,4.85,-1.23,-1.00,-1.00,65.00,65.00
2.374.95,52.38,4.85,-1.19,-1.00,-1.00,65.00,65.00
2.380.95,52.38,4.85,-1.29,-1.00,-1.00,65.00,65.00
2.386.95,52.38,4.85,-1.23,-1.00,-1.00,65.00,65.00
2.392.95,52.38,4.85,-1.40,-1.00,-1.00,65.00,65.00
2.398.95,52.38,4.85,-1.31,-1.00,-1.00,65.00,65.00
2.404.95,52.38,4.85,-1.42,-1.00,-1.00,65.00,65.00
2.410.94,52.38,4.85,-1.15,-1.00,-1.00,65.00,65.00
2.416.95,52.38,4.85,-1.45,-1.00,-1.00,65.00,65.00
2.422.95,52.38,4.85,-1.14,-1.00,-1.00,65.00,65.00
2.428.95,52.38,4.85,-1.25,-1.00,-1.00,65.00,65.00
2.434.95,52.38,4.85,-1.32,-1.00,-1.00,65.00,65.00
2.441.03,52.38,4.85,-1.33,-1.00,-1.00,65.00,65.00
2.441.55,52.38,4.85,-1.22,-1.00,-1.00,65.00,65.00
2.447.95,52.38,4.85,-1.49,-1.00,-1.00,65.00,65.00
2.448.47,52.38,4.85,-1.49,-1.00,-1.00,65.00,65.00
2.454.95,52.38,4.85,-0.98,-1.00,-1.00,65.00,65.00
2.455.47,52.38,4.85,-1.12,-1.00,-1.00,65.00,65.00
2.460.95,52.38,4.85,-1.18,-1.00,-1.00,65.00,65.00
2.466.95,52.38,4.85,-1.41,-1.00,-1.00,65.00,65.00
2.472.95,52.38,4.85,-1.29,-1.00,-1.00,65.00,65.00
2.478.95,52.38,4.85,-1.27,-1.00,-1.00,65.00,65.00
2.484.95,52.38,4.85,-1.35,-1.00,-1.00,65.00,65.00
2.490.95,52.38,4.85,-1.50,-1.00,-1.00,65.00,65.00
2.496.94,52.38,4.85,-1.23,-1.00,-1.00,65.00,65.00
2.502.95,52.38,4.85,-1.19,-1.00,-1.00,65.00,65.00
2.508.94,52.38,4.85,-1.27,-1.00,-1.00,65.00,65.00
2.514.95,52.38,4.85,-1.32,-1.00,-1.00,65.00,65.00
2.520.95,52.38,4.85,-1.02,-1.00,-1.00,65.00,65.00
2.526.94,52.38,4.85,-1.15,-1.00,-1.00,65.00,65.00
2.532.94,52.38,4.85,-1.33,-1.00,-1.00,65.00,65.00
2.538.94,52.38,4.85,-1.20,-1.00,-1.00,65.00,65.00
2.544.94,52.38,4.85,-1.31,-1.00,-1.00,65.00,65.00
2.550.94,52.38,4.85,-1.18,-1.00,-1.00,65.00,65.00
2.556.95,52.38,4.85,-1.37,-1.00,-1.00,65.00,65.00
2.562.95,52.38,4.85,-1.35,-1.00,-1.00,65.00,65.00
2.568.94,52.38,4.85,-1.43,-1.00,-1.00,65.00,65.00
2.574.94,52.38,4.85,-1.17,-1.00,-1.00,65.00,65.00
2.580.95,52.38,4.85,-1.18,-1.00,-1.00,65.00,65.00
2.586.95,52.38,4.85,-1.19,-1.00,-1.00,65.00,65.00
2.592.95,52.38,4.85,-1.39,-1.00,-1.00,65.00,65.00
2.598.95,52.38,4.85,-1.22,-1.00,-1.00,65.00,65.00
2.604.95,52.38,4.85,-1.43,-1.00,-1.00,65.00,65.00
2.610.95,52.38,4.85,-1.33,-1.00,-1.00,65.00,65.00
2.616.95,52.38,4.85,-1.33,-1.00,-1.00,65.00,65.00
2.623.02,52.38,4.85,-1.17,-1.00,-1.00,65.00,65.00
2.623.54,52.38,4.85,-1.15,-1.00,-1.00,65.00,65.00
2.628.95,52.38,4.85,-1.35,-1.00,-1.00,65.00,65.00
2.634.95,52.38,4.85,-1.29,-1.00,-1.00,65.00,65.00
2.640.94,52.38,4.85,-1.38,-1.00,-1.00,65.00,65.00
2.646.95,52.38,4.85,-1.38,-1.00,-1.00,65.00,65.00
2.652.95,52.38,4.85,-1.38,-1.00,-1.00,65.00,65.00
2.658.95,52.38,4.85,-1.25,-1.00,-1.00,65.00,65.00
2.664.95,52.38,4.85,-1.26,-1.00,-1.00,65.00,65.00
2.670.95,52.38,4.85,-1.31,-1.00,-1.00,65.00,65.00
2.676.95,52.38,4.85,-1.33,-1.00,-1.00,65.00,65.00
2.682.95,52.38,4.85,-1.23,-1.00,-1.00,65.00,65.00
2.688.95,52.38,4.85,-1.30,-1.00,-1.00,65.00,65.00
2.694.95,52.38,4.85,-1.29,-1.00,-1.00,65.00,65.00
2.700.95,52.38,4.85,-1.26,-1.00,-1.00,65.00,65.00
2.706.95,52.38,4.85,-1.27,-1.00,-1.00,65.00,65.00
2.712.95,52.38,4.85,-1.32,-1.00,-1.00,65.00,65.00
2.718.95,52.38,4.85,-1.28,-1.00,-1.00,65.00,65.00
2.724.95,52.38,4.85,-1.36,-1.00,-1.00,65.00,65.00
2.730.94,52.38,4.85,-1.24,-1.00,-1.00,65.00,65.00
2.736.95,52.38,4.85,-1.29,-1.00,-1.00,65.00,65.00
2.742.94,52.38,4.85,-1.37,-1.00,-1.00,65.00,65.00
2.748.94,52.38,4.85,-1.38,-1.00,-1.00,65.00,65.00
2.754.94,52.38,4.85,-1.35,-1.00,-1.00,65.00,65.00
2.760.95,52.38,4.85,-1.34,-1.00,-1.00,65.00,65.00
2.766.94,52.38,4.85,-1.03,-1.00,-1.00,65.00,65.00
2.772.93,52.38,4.85,-1.37,-1.00,-1.00,65.00,65.00
2.778.94,52.38,4.85,-1.18,-1.00,-1.00,65.00,65.00
2.784.94,52.38,4.85,-1.35,-1.00,-1.00,65.00,65.00
2.790.94,52.38,4.85,-1.32,-1.00,-1.00,65.00,65.00
2.796.95,52.38,4.85,-1.21,-1.00,-1.00,65.00,65.00
2.803.01,52.38,4.85,-1.31,-1.00,-1.00,65.00,65.00
2.803.53,52.38,4.85,-1.30,-1.00,-1.00,65.00,65.00
2.808.95,52.38,4.85,-1.29,-1.00,-1.00,65.00,65.00
2.814.95,52.38,4.85,-1.33,-1.00,-1.00,65.00,65.00
2.820.95,52.38,4.85,-1.40,-1.00,-1.00,65.00,65.00
2.826.95,52.38,4.85,-1.23,-1.00,-1.00,65.00,65.00
2.832.94,52.38,4.85,-1.38,-1.00,-1.00,65.00,65.00
2.838.94,52.38,4.85,-1.37,-1.00,-1.00,65.00,65.00
2.844.95,52.38,4.85,-1.38,-1.00,-1.00,65.00,65.00
2.850.95,52.38,4.85,-1.39,-1.00,-1.00,65.00,65.00
2.855.95,52.38,4.85,-1.33,-1.00,-1.00,65.00,65.00
2.861.95,52.38,4.85,-1.42,-1.00,-1.00,65.00,65.00
2.867.95,52.38,4.85,-1.42,-1.00,-1.00,65.00,65.00
2.873.94,52.38,4.85,-1.03,-1.00,-1.00,65.00,65.00
2.879.94,52.38,4.85,-1.25,-1.00,-1.00,65.00,65.00
2.885.95,52.38,4.85,-1.36,-1.00,-1.00,65.00,65.00
2.891.94,52.38,4.85,-1.33,-1.00,-1.00,65.00,65.00
2.896.94,52.38,4.85,-1.32,-1.00,-1.00,65.00,65.00
2.902.95,52.38,4.85,-1.33,-1.00,-1.00,65.00,65.00
2.908.94,52.38,4.85,-1.30,-1.00,-1.00,65.00,65.00
2.914.94,52.38,4.85,-1.25,-1.00,-1.00,65.00,65.00
2.920.95,52.38,4.85,-1.24,-1.00,-1.00,65.00,65.00
2.926.95,52.38,4.85,-1.22,-1.00,-1.00,65.00,65.00
2.932.95,52.38,4.85,-1.29,-1.00,-1.00,65.00,65.00
2.938.95,52.38,4.85,-1.38,-1.00,-1.00,65.00,65.00
2.944.94,52.38,4.85,-1.38,-1.00,-1.00,65.00,65.00
2.950.94,52.38,4.85,-1.45,-1.00,-1.00,65.00,65.00
2.956.94,52.38,4.85,-1.20,-1.00,-1.00,65.00,65.00
2.962.94,52.38,4.85,-1.27,-1.00,-1.00,65.00,65.00
2.968.94,52.38,4.85,-1.15,-1.00,-1.00,65.00,65.00
2.974.94,52.38,4.85,-1.32,-1.00,-1.00,65.00,65.00
2.980.95,52.38,4.85,-1.02,-1.00,-1.00,65.00,65.00
2.987.05,52.38,4.85,-1.18,-1.00,-1.00,65.00,65.00
2.992.94,52.38,4.85,-1.19,-1.00,-1.00,65.00,65.00
2.998.94,52.38,4.85,-1.12,-1.00,-1.00,65.00,65.00
3.004.95,52.38,4.85,-1.16,-1.00,-1.00,65.00,65.00
3.010.95,52.38,4.85,-1.19,-1.00,-1.00,65.00,65.00
3.016.95,52.38,4.85,-1.28,-1.00,-1.00,65.00,65.00
3.022.94,52.38,4.85,-1.27,-1.00,-1.00,65.00,65.00
3.028.93,52.38,4.85,-1.24,-1.00,-1.00,65.00,65.00
3.034.94,52.38,4.85,-1.30,-1.00,-1.00,65.00,65.00
3.040.95,52.38,4.85,-1.23,-1.00,-1.00,65.00,65.00
3.046.95,52.38,4.85,-1.30,-1.00,-1.00,65.00,65.00
3.052.94,52.38,4.85,-1.31,-1.00,-1.00,65.00,65.00
3.058.94,52.38,4.85,-1.25,-1.00,-1.00,65.00,65.00
3.064.95,52.38,4.85,-1.32,-1.00,-1.00,65.00,65.00
3.070.95,52.38,4.85,-1.25,-1.00,-1.00,65.00,65.00
3.076.95,52.38,4.85,-1.22,-1.00,-1.00,65.00,65.00
3.080.92,52.38,4.85,-1.21,-1.00,-1.00,65.00,65.00
3.082.95,52.38,4.85,-1.22,-1.00,-1.00,65.00,65.00
3.084.28,52.38,4.85,2.37,0.00,113.90,62.67,62.67
3.085.42,52.38,4.85,2.37,0.00,113.90,60.38,60.38
3.092.28,52.38,4.85,2.38,1.06,67.08,58.22,58.22
3.093.28,52.38,4.85,2.38,1.06,67.08,58.22,58.22
3.094.28,52.38,4.85,2.38,1.21,99.95,60.68,60.68
3.095.28,52.38,4.85,2.37,1.21,70.78,63.81,63.81
3.096.28,52.38,4.85,2.37,1.21,85.28,65.70,65.70
3.097.28,52.38,4.85,2.37,1.16,69.99,67.90,67.90
3.098.28,52.38,4.85,2.37,1.16,77.76,70.56,70.56
3.099.28,52.38,4.85,2.37,1.13,40.57,73.67,73.67
3.100.28,52.38,4.85,2.37,1.13,6.72,77.24,77.24
3.101.42,52.38,4.85,2.37,5.66,1.61,81.31,81.31
3.112.95,52.38,4.85,2.37,-1.00,-1.00,65.00,65.00
3.118.95,52.38,4.85,-1.17,-1.00,-1.00,65.00,65.00
3.124.95,52.38,4.85,-1.20,-1.00,-1.00,65.00,65.00
3.130.95,52.38,4.85,-1.24,-1.00,-1.00,65.00,65.00
3.131.52,52.38,4.85,-1.24,-1.00,-1.00,65.00,65.00
3.131.52,52.38,4.85,-1.24,-1.00,-1.00,65.00,65.00
3.132.06,52.38,4.85,-1.28,-1.00,-1.00,65.00,65.00
3.137.95,52.38,4.85,-1.32,-1.00,-1.00,65.00,65.00
3.143.96,52.38,4.85,-1.17,-1.00,-1.00,65.00,65.00
3.149.95,52.38,4.85,-1.25,-1.00,-1.00,65.00,65.00
3.155.95,52.38,4.85,-1.25,-1.00,-1.00,65.00,65.00
3.161.95,52.38,4.85,-1.02,-1.00,-1.00,65.00,65.00
3.167.95,52.38,4.85,-1.24,-1.00,-1.00,65.00,65.00
3.173.96,52.38,4.85,-1.21,-1.00,-1.00,65.00,65.00
3.179.95,52.38,4.85,-1.38,-1.00,-1.00,65.00,65.00
3.181.48,52.38,4.85,-1.30,-1.00,-1.00,65.00,65.00
3.184.96,52.38,4.85,-1.13,-1.00,-1.00,65.00,65.00
3.190.95,52.38,4.85,-1.43,-1.00,-1.00,65.00,65.00
3.196.95,52.38,4.85,-1.27,-1.00,-1.00,65.00,65.00
3.202.95,52.38,4.85,-1.15,-1.00,-1.00,65.00,65.00
3.208.95,52.38,4.85,-1.21,-1.00,-1.00,65.00,65.00
3.214.95,52.38,4.85,-1.25,-1.00,-1.00,65.00,65.00
3.220.95,52.38,4.85,-0.97,-1.00,-1.00,65.00,65.00
3.226.95,52.38,4.85,-1.14,-1.00,-1.00,65.00,65.00
3.232.95,52.38,4.85,-1.21,-1.00,-1.00,65.00,65.00
3.238.95,52.38,4.85,-1.20,-1.00,-1.00,65.00,65.00
3.244.95,52.38,4.85,-1.25,-1.00,-1.00,65.00,65.00
3.250.94,52.38,4.85,-1.23,-1.00,-1.00,65.00,65.00
3.256.95,52.38,4.85,-1.23,-1.00,-1.00,65.00,65.00
3.262.95,52.38,4.85,-1.14,-1.00,-1.00,65.00,65.00
3.268.95,52.38,4.85,-1.18,-1.00,-1.00,65.00,65.00
3.274.95,52.38,4.85,-1.36,-1.00,-1.00,65.00,65.00
3.280.95,52.38,4.85,-1.21,-1.00,-1.00,65.00,65.00
3.286.95,52.38,4.85,-1.24,-1.00,-1.00,65.00,65.00
3.292.95,52.38,4.85,-1.33,-1.00,-1.00,65.00,65.00
3.298.95,52.38,4.85,-1.41,-1.00,-1.00,65.00,65.00
3.301.87,52.38,4.85,-1.42,-1.00,-1.00,65.00,65.00
3.304.95,52.38,4.85,-1.41,-1.00,-1.00,65.00,65.00
3.308.28,52.38,4.85,2.36,0.00,276.19,63.14,63.14
3.309.28,52.38,4.85,2.36,0.98,299.56,62.24,62.24
3.310.28,52.38,4.85,2.36,0.98,288.50,62.34,62.34
3.311.28,52.38,4.85,2.36,0.58,307.41,63.12,63.12
3.312.28,52.38,4.85,2.36,0.58,288.03,64.12,64.12
3.313.28,52.38,4.85,2.36,0.00,288.03,64.85,64.85
3.314.28,52.38,4.85,2.36,0.54,189.47,65.34,65.34
3.315.28,52.38,4.85,2.36,0.68,188.94,66.01,66.01
3.316.28,52.38,4.85,2.36,0.75,215.58,67.12,67.12
3.317.28,52.38,4.85,2.36,0.75,223.25,68.11,68.11
3.318.28,52.38,4.85,2.36,0.80,225.20,66.45,66.45
3.319.28,52.38,4.85,2.36,1.10,233.62,65.68,65.68
3.320.28,52.38,4.85,2.36,1.40,202.10,65.96,65.96
3.321.28,52.38,4.85,2.36,1.10,232.11,66.21,66.21
3.322.28,52.38,4.85,2.36,0.65,284.71,65.97,65.97
3.323.28,52.38,4.85,2.36,0.56,285.75,66.57,66.57
3.324.28,52.38,4.85,2.36,1.23,295.71,68.29,68.29
3.325.28,52.38,4.85,2.36,1.23,301.37,70.34,70.34
3.326.28,52.38,4.85,2.36,0.00,301.37,72.52,72.52
3.327.28,52.38,4.85,2.36,1.15,286.98,74.78,74.78
3.328.28,52.38,4.85,2.36,1.10,303.36,77.53,77.53
3.329.28,52.38,4.85,2.36,1.10,320.55,73.55,73.55
3.330.28,52.38,4.85,2.36,1.10,325.84,71.60,71.60
3.331.28,52.38,4.85,2.44,0.12,-1.00,21.93,21.93
3.332.28,52.38,4.85,2.42,0.98,-1.00,23.08,23.08
3.333.28,52.38,4.85,2.42,1.06,-1.00,25.00,25.00
3.334.28,52.38,4.85,2.38,1.75,350.50,16.55,16.55
3.335.28,52.38,4.85,2.40,1.75,350.54,18.35,18.35
3.336.28,52.38,4.85,2.59,1.74,350.40,20.40,20.40
3.337.28,52.38,4.85,2.46,1.75,350.68,23.71,23.71
3.338.28,52.38,4.85,2.63,1.34,328.46,25.22,25.22
3.339.28,52.38,4.85,2.58,3.26,307.66,27.47,27.47
3.340.28,52.38,4.85,2.59,2.19,276.25,15.82,15.82
3.341.28,52.38,4.85,2.58,2.07,300.33,16.63,16.63
3.342.28,52.38,4.85,2.61,2.07,300.58,17.51,17.51
3.343.28,52.38,4.85,2.57,2.26,282.84,18.85,18.85
3.344.28,52.38,4.85,2.58,2.20,260.98,20.93,20.93
3.345.28,52.38,4.85,2.46,2.20,261.02,23.55,23.55
3.346.28,52.38,4.85,2.57,1.11,-1.00,18.15,18.15
3.347.28,52.38,4.85,2.54,1.12,-1.00,20.86,20.86
3.348.28,52.38,4.85,2.55,1.12,-1.00,24.09,24.09
3.349.42,52.38,4.85,2.56,1.12,-1.00,25.73,25.73
3.362.95,52.38,4.85,2.56,-1.00,-1.00,65.00,65.00
3.365.42,52.38,4.85,2.76,0.72,-1.00,20.96,20.96
3.366.42,52.38,4.85,2.45,0.72,-1.00,23.86,23.86
3.367.43,52.38,4.85,2.25,0.45,-1.00,17.35,17.35
3.368.42,52.38,4.85,2.60,0.47,-1.00,19.99,19.99
3.369.28,52.38,4.85,2.54,0.49,-1.00,23.36,23.36
3.370.28,52.38,4.85,2.56,0.60,-1.00,16.52,16.52
3.371.28,52.38,4.85,2.63,0.90,-1.00,17.67,17.67
3.372.28,52.38,4.85,2.63,1.49,83.78,19.42,19.42
3.373.28,52.38,4.85,2.60,1.68,89.55,22.13,22.13
3.374.28,52.38,4.85,2.66,1.70,89.04,24.98,24.98
3.375.28,52.38,4.85,2.56,1.70,-1.00,29.39,29.39
3.376.28,52.38,4.85,2.63,0.69,-1.00,17.71,17.71
3.377.28,52.38,4.85,2.45,0.72,-1.00,20.25,20.25
3.378.28,52.38,4.85,2.49,0.71,-1.00,23.06,23.06
3.379.28,52.38,4.85,2.61,0.89,-1.00,27.32,27.32
3.380.42,52.38,4.85,2.54,2.21,329.57,30.03,30.03
3.381.42,52.38,4.85,2.53,2.20,331.22,35.42,35.42
3.382.42,52.38,4.85,2.32,1.29,-1.00,19.10,19.10
3.383.42,52.38,4.85,2.26,1.25,-1.00,21.56,21.56
3.384.42,52.38,4.85,2.34,0.00,-1.00,24.40,24.40
3.385.42,52.38,4.85,2.45,0.00,-1.00,28.92,28.92
3.386.42,52.38,4.85,2.45,0.00,-1.00,33.29,33.29
3.387.42,52.38,4.85,2.37,1.06,-1.00,38.43,38.43
3.388.42,52.38,4.85,2.38,0.00,-1.00,18.53,18.53
3.389.42,52.38,4.85,2.38,0.00,-1.00,20.52,20.52
3.390.43,52.38,4.85,2.38,0.00,-1.00,22.52,22.52
3.391.42,52.38,4.85,2.38,0.00,203.26,24.65,24.65
3.392.42,52.38,4.85,2.15,0.76,-1.00,27.04,27.04
3.393.42,52.38,4.85,2.15,0.00,199.39,32.16,32.16
3.394.42,52.38,4.85,2.15,0.00,199.39,18.55,18.55
3.395.42,52.38,4.85,2.07,0.00,199.39,20.51,20.51
3.396.42,52.38,4.85,2.09,0.00,199.39,23.76,23.76
3.397.42,52.38,4.85,2.42,0.00,199.39,17.58,17.58
3.398.42,52.38,4.85,2.50,0.00,199.39,19.88,19.88
3.399.43,52.38,4.85,2.49,0.00,199.39,22.42,22.42
3.400.42,52.38,4.85,2.61,0.00,199.39,25.35,25.35
3.401.42,52.38,4.85,2.60,0.00,199.39,28.95,28.95
3.402.42,52.38,4.85,2.49,0.00,199.39,32.93,32.93
3.403.42,52.38,4.85,2.47,0.00,199.39,18.73,18.73
3.404.42,52.38,4.85,2.71,0.00,199.39,21.40,21.40
3.405.42,52.38,4.85,2.24,0.00,199.39,24.63,24.63
3.406.42,52.38,4.85,2.43,0.00,199.39,28.73,28.73
3.407.42,52.38,4.85,2.51,0.00,199.39,33.73,33.73
3.408.42,52.38,4.85,2.54,0.00,199.39,36.66,36.66
3.419.95,52.38,4.85,0.17,-1.00,-1.00,65.00,65.00
3.425.95,52.38,4.85,-0.62,-1.00,-1.00,65.00,65.00
3.430.95,52.38,4.85,-0.96,-1.00,-1.00,65.00,65.00
3.436.95,52.38,4.85,-1.19,-1.00,-1.00,65.00,65.00
3.438.45,52.38,4.85,-1.30,-1.00,-1.00,65.00,65.00
3.438.45,52.38,4.85,-1.35,-1.00,-1.00,65.00,65.00
3.438.98,52.38,4.85,-1.33,-1.00,-1.00,65.00,65.00
3.444.95,52.38,4.85,-1.36,-1.00,-1.00,65.00,65.00
3.450.95,52.38,4.85,-1.22,-1.00,-1.00,65.00,65.00
3.456.95,52.38,4.85,-1.14,-1.00,-1.00,65.00,65.00
3.462.96,52.38,4.85,-1.12,-1.00,-1.00,65.00,65.00
3.468.95,52.38,4.85,-1.18,-1.00,-1.00,65.00,65.00
3.474.96,52.38,4.85,-1.23,-1.00,-1.00,65.00,65.00
3.479.42,52.38,4.85,2.20,0.00,181.53,29.35,29.35
3.480.42,52.38,4.85,2.25,0.00,181.53,33.36,33.36
3.481.42,52.38,4.85,2.36,0.00,181.53,39.35,39.35
3.482.42,52.38,4.85,2.34,1.48,338.98,14.88,14.88
3.483.42,52.38,4.85,2.19,1.48,347.92,16.52,16.52
3.484.42,52.38,4.85,2.41,1.52,357.83,18.48,18.48
3.485.42,52.38,4.85,2.28,1.55,357.43,20.67,20.67
3.486.43,52.38,4.85,2.04,1.57,357.96,23.33,23.33
3.487.43,52.38,4.85,2.23,0.00,358.93,26.60,26.60
3.488.42,52.38,4.85,2.21,1.57,358.93,30.51,30.51
3.489.42,52.38,4.85,2.47,0.00,175.14,18.51,18.51
3.490.42,52.38,4.85,2.47,0.00,175.14,20.24,20.24
3.491.42,52.38,4.85,2.47,0.00,175.14,21.93,21.93
3.492.42,52.38,4.85,2.47,0.00,175.14,24.00,24.00
3.493.42,52.38,4.85,2.47,0.00,175.14,25.75,25.75
3.494.42,52.38,4.85,2.47,0.00,175.14,27.74,27.74
3.495.42,52.38,4.85,2.27,0.00,172.89,16.97,16.97
3.496.42,52.38,4.85,2.26,0.00,172.89,18.54,18.54
3.497.42,52.38,4.85,2.26,0.00,172.89,20.45,20.45
3.498.42,52.38,4.85,2.26,0.00,172.89,22.55,22.55
3.499.42,52.38,4.85,2.30,0.00,172.89,24.84,24.84
3.500.42,52.38,4.85,2.34,0.00,172.89,27.41,27.41
3.501.42,52.38,4.85,2.52,0.00,172.89,17.84,17.84
3.502.42,52.38,4.85,2.56,0.00,172.89,20.19,20.19
3.503.42,52.38,4.85,2.51,0.00,172.89,23.35,23.35
3.504.42,52.38,4.85,2.48,0.00,172.89,27.17,27.17
3.505.42,52.38,4.85,2.40,0.00,172.89,31.60,31.60
3.506.42,52.38,4.85,2.29,0.00,172.89,36.94,36.94
3.507.42,52.38,4.85,2.25,0.00,172.89,18.22,18.22
3.508.42,52.38,4.85,2.45,0.00,172.89,20.74,20.74
3.509.42,52.38,4.85,2.27,0.00,172.89,23.82,23.82
3.510.42,52.38,4.85,2.33,0.00,172.89,27.68,27.68
3.511.42,52.38,4.85,2.33,0.00,172.89,32.42,32.42
3.512.42,52.38,4.85,2.33,0.00,172.89,33.36,33.36
3.513.42,52.38,4.85,2.68,0.00,172.89,38.15,38.15
3.514.42,52.38,4.85,2.68,0.00,172.89,41.13,41.13
3.517.43,52.38,4.85,2.46,0.00,172.89,62.14,62.14
3.518.42,52.38,4.85,2.47,0.00,172.89,18.95,18.95
3.519.43,52.38,4.85,2.47,0.00,172.89,21.72,21.72
3.520.42,52.38,4.85,2.40,0.00,172.89,24.80,24.80
3.521.42,52.38,4.85,2.28,0.00,172.89,29.43,29.43
3.522.43,52.38,4.85,2.42,0.00,172.89,34.43,34.43
3.523.42,52.38,4.85,2.52,0.00,172.89,40.13,40.13
3.524.42,52.38,4.85,2.36,0.00,172.89,18.47,18.47
3.525.42,52.38,4.85,2.51,0.00,172.89,20.91,20.91
3.526.42,52.38,4.85,2.54,0.00,172.89,23.86,23.86
3.527.42,52.38,4.85,2.36,0.00,172.89,26.53,26.53
3.528.43,52.38,4.85,2.27,0.00,172.89,30.48,30.48
3.529.42,52.38,4.85,2.52,0.00,172.89,34.58,34.58
3.530.42,52.38,4.85,2.58,0.00,172.89,17.85,17.85
3.531.42,52.38,4.85,2.42,0.00,172.89,20.15,20.15
3.532.27,52.38,4.85,2.40,0.00,172.89,22.60,22.60
3.533.27,52.38,4.85,2.31,0.00,172.89,26.78,26.78
3.534.27,52.38,4.85,2.22,0.00,172.89,28.97,28.97
3.535.27,52.38,4.85,2.24,0.00,172.89,30.77,30.77
3.536.27,52.38,4.85,2.73,1.11,171.13,17.97,17.97
3.537.27,52.38,4.85,2.32,0.00,165.88,20.17,20.17
3.538.28,52.38,4.85,2.39,0.00,165.88,21.73,21.73
3.539.28,52.38,4.85,2.30,0.00,165.88,24.30,24.30
3.540.28,52.38,4.85,2.30,0.00,165.88,24.76,24.76
3.541.28,52.38,4.85,2.41,0.00,165.88,25.27,25.27
3.542.28,52.38,4.85,2.35,1.10,147.36,17.76,17.76
