timestamp,x
219.3515291,985.5193329
220.3530821,985.5115509
221.3547711,985.5062866
222.3563631,985.5003357
223.3580051,985.4966736
224.3596271,985.4955292
225.3613211,985.4936218
226.3629041,985.4936218
227.3645071,985.4948425
228.3659831,985.4948425
229.3679091,985.4928589
230.3693941,985.4902649
231.3709231,985.4878998
232.3725881,985.4837799
233.3741511,985.4811096
234.3758151,985.4788208
235.3774331,985.477066
236.3790581,985.473938
237.3806761,985.4702759
238.3823171,985.4677582
239.3838941,985.4665375
240.3855841,985.4665375
241.3871231,985.4689789
242.3887191,985.4729462
243.3906011,985.4772949
244.3921791,985.480423
245.3936131,985.480423
246.3952461,985.4786682
247.3968641,985.4734039
248.3984651,985.4692841
249.4001051,985.4659271
250.4017131,985.4637909
251.4033441,985.4637909
252.4049761,985.4656982
253.4065461,985.4698181
254.4083721,985.4722595
255.4098231,985.4754639
256.4114191,985.4787445
257.4132841,985.4824829
258.4146911,985.4827881
259.4163071,985.4824829
260.4179381,985.4818726
261.4195711,985.4799652
262.4212311,985.4759979
263.4228031,985.4756165
264.4244011,985.4747772
265.4261241,985.4747772
266.4276301,985.4768372
267.4293221,985.4780579
268.4309161,985.4786682
269.4325921,985.4825592
270.4342071,985.4850769
271.4357901,985.4863739
272.4374081,985.4890442
273.4390391,985.4921722
274.4407361,985.4924011
275.4423941,985.4979706
276.4439121,985.5007935
277.4455371,985.5034637
278.4471591,985.5034637
279.4487821,985.5026245
280.4505311,985.4946899
281.4522471,985.4828644
282.4536561,985.4660797
283.4557341,985.4518127
284.4569751,985.4393768
285.4585191,985.4316711
286.4601831,985.4316711
287.4617721,985.4342651
288.4633871,985.4363251
289.4650161,985.439682
290.4666421,985.4414368
291.4683031,985.4440308
292.4699431,985.4444122
293.4715001,985.4476929
294.4731291,985.4498291
295.4747331,985.4511261
296.4763941,985.4516602
297.4784651,985.4537964
298.4797171,985.4541779
299.4812231,985.4547119
300.4828891,985.4555511
301.4844691,985.4556274
302.4861041,985.4584503
303.4877211,985.4592896
304.4893551,985.4605103
305.4910761,985.4605103
306.4927181,985.4593658
307.4942561,985.4566956
308.4959911,985.4559326
309.4974471,985.45578
310.4990661,985.45578
311.5007971,985.4573059
312.5023151,985.4682159
313.5039331,985.4802704
314.5055461,985.4941559
315.5071721,985.4987335
316.5088671,985.4987335
317.5105191,985.4871368
318.5122621,985.4738617
319.5136601,985.4597473
320.5153011,985.4514313
321.5169511,985.4514313
322.5186151,985.4522705
323.5202731,985.4536438
324.5217671,985.4540253
325.5234711,985.4540253
326.5250221,985.4535675
327.5266341,985.4480743
328.5284201,985.4411316
329.5299971,985.4341125
330.5315151,985.4238129
331.5334851,985.4187775
332.5347321,985.4148102
333.5363951,985.4114532
334.5380091,985.4114532
335.5397381,985.4147339
336.5412501,985.4207611
337.5428821,985.4296875
338.5445041,985.4402161
339.5461211,985.4473877
340.5477541,985.4561615
341.5493981,985.4600525
342.5509771,985.4612732
343.5527401,985.4613495
344.5542451,985.4612732
345.5559021,985.4566193
346.5575841,985.4511261
347.5591101,985.4511261
348.5608041,985.4555511
349.5623551,985.4640961
350.5639681,985.4737091
351.5656431,985.4843903
352.5673261,985.4843903
353.5688261,985.4768372
354.5706181,985.4639435
355.5723801,985.4502869
356.5736701,985.4364014
357.5754161,985.4265594
358.5770691,985.4265594
359.5785881,985.4269409
360.5802441,985.428009
361.5819121,985.4299164
362.5834481,985.4299164
363.5851021,985.4299164
364.5868221,985.4283905
365.5883911,985.428009
366.5899821,985.4263306
367.5916891,985.424881
368.5935031,985.4232025
369.5949001,985.4228973
370.5964241,985.4221344
371.5980671,985.4221344
372.5997511,985.4220581
373.6014381,985.422287
374.6029611,985.422287
375.6046071,985.4228973
376.6062441,985.4231262
377.6078321,985.4242706
378.6094461,985.4266357
379.6111871,985.429306
380.6127851,985.4322815
381.6143251,985.4347992
382.6159671,985.435257
383.6175731,985.435257
384.6192651,985.435257
385.6209731,985.435257
386.6224361,985.4355621
387.6241401,985.4366302
388.6260361,985.4373169
389.6273281,985.4373169
390.6290221,985.4356384
391.6305741,985.4328918
392.6323801,985.4310608
393.6338111,985.4276276
394.6355481,985.4270172
395.6370141,985.4249573
396.6387921,985.4249573
397.6404371,985.4265594
398.6419491,985.4296112
399.6436461,985.4305267
400.6451891,985.4341888
401.6468221,985.4356384
402.6484971,985.4371643
403.6500801,985.4373169
404.6521121,985.4376984
405.6536271,985.4383087
406.6549661,985.4386902
407.6569461,985.4386902
408.6591731,985.4366302
409.6613801,985.4350281
410.6635771,985.4338837
411.6658431,985.4330444
412.6681561,985.4291534
413.6704141,985.4278564
414.6727151,985.4270935
415.6745331,985.4246521
416.6761561,985.4246521
417.6778081,985.4253387
418.6794391,985.4253387
419.6813781,985.4239655
420.6837491,985.4239655
421.6860811,985.4245758
422.6882611,985.4245758
423.6905951,985.4240417
424.6926111,985.4218292
425.6942291,985.4206085
426.6964941,985.4148865
427.6985811,985.4096222
428.7010271,985.4070282
429.7026691,985.4070282
430.7042891,985.4084778
431.7064551,985.4084778
432.7076541,985.4051208
433.7092081,985.3981781
434.7113361,985.3868103
435.7125961,985.3752136
436.7142371,985.3681183
437.7157761,985.3605652
438.7174051,985.355072
439.7191201,985.3491974
440.7206861,985.3424072
441.7223601,985.33638
442.7239541,985.3323364
443.7256031,985.3323364
444.7272091,985.3341675
445.7289231,985.3378296
446.7305321,985.3378296
447.7323871,985.3368378
448.7338711,985.3344727
449.7354661,985.3305054
450.7371091,985.329361
451.7387871,985.329361
452.7404011,985.3343964
453.7420631,985.3439331
454.7436721,985.3538513
455.7453391,985.3601837
456.7469921,985.3656769
457.7485681,985.3703308
458.7502601,985.3733063
459.7521081,985.3761292
460.7535541,985.3793335
461.7558621,985.3813934
462.7582691,985.3813934
463.7603441,985.3813934
464.7626711,985.381012
465.7651131,985.3801727
466.7674031,985.3801727
467.7702421,985.3810883
468.7715511,985.3810883
469.7731271,985.3769684
470.7748381,985.3715515
471.7769691,985.3651428
472.7790381,985.3596497
473.7814121,985.3536224
474.7837461,985.349884
475.7858131,985.3459167
476.7881991,985.3427124
477.7904611,985.3423309
478.7923671,985.338974
479.7933781,985.334549
480.7961681,985.3330231
481.7978931,985.3325653
482.7997361,985.3325653
483.8014531,985.3340912
484.8030361,985.3382874
485.8047911,985.3424072
486.8064301,985.3475189
487.8079701,985.3505707
488.8097351,985.3556824
489.8116161,985.3634644
490.8128681,985.3700256
491.8145851,985.3739166
492.8164741,985.3739166
493.8178971,985.3690338
494.8195151,985.36026
495.8211611,985.3504181
496.8228591,985.3414154
497.8244631,985.3337097
498.8261101,985.3289032
499.8277591,985.3249359
500.8294051,985.3231812
501.8310571,985.3216553
502.8327781,985.3216553
503.8344921,985.3234863
504.8364811,985.3237915
505.8376821,985.3239441
506.8394311,985.3282166
507.8414751,985.3337097
508.8425791,985.3379059
509.8443601,985.3450012
510.8459521,985.3507233
511.8475891,985.3536987
512.8493111,985.353775
513.8508091,985.3536987
514.8526371,985.3510284
515.8542141,985.3494263
516.8559431,985.3483582
517.8574751,985.3475189
518.8592001,985.3459167
519.8606981,985.3440857
520.8624261,985.3438568
521.8641431,985.3438568
522.8657171,985.3439331
523.8673551,985.3453064
524.8689941,985.3453064
525.8706531,985.3443909
526.8724861,985.341568
527.8739751,985.3370667
528.8756581,985.3339386
529.8773501,985.3314209
530.8788811,985.3295135
531.8805531,985.3295135
532.8821471,985.3300476
533.8839141,985.3300476
534.8854401,985.3275299
535.8871621,985.3244019
536.8887201,985.3208923
537.8903791,985.3167725
538.8922331,985.3143311
539.8936561,985.3127289
540.8952791,985.3127289
541.8969441,985.3149414
542.8985931,985.3179932
543.9002431,985.3214264
544.9018661,985.3236389
545.9034991,985.324707
546.9052631,985.324707
547.9067931,985.3205872
548.9084261,985.3171539
549.9101841,985.3171539
550.9117391,985.3173065
551.9132631,985.3184509
552.9150061,985.3205109
553.9167391,985.3232574
554.9183221,985.3246307
555.9199751,985.3252411
556.9216551,985.3252411
557.9233491,985.3252411
558.9248631,985.3274536
559.9265781,985.333252
560.9282181,985.3368378
561.9298201,985.3434753
562.9315051,985.3483582
563.9332521,985.3483582
564.9347141,985.3416443
565.9364441,985.3366089
566.9384061,985.3299713
567.9396401,985.3216553
568.9412881,985.3189087
569.9429371,985.3173065
570.9445641,985.3167725
571.9464281,985.3167725
572.9478271,985.3184509
573.9494611,985.318985
574.9511221,985.3190613
575.9527881,985.318985
576.9543981,985.3186035
577.9560431,985.3186035
578.9576771,985.3210449
579.9593481,985.3245544
580.9610671,985.3282166
581.9625901,985.3330231
582.9643021,985.3366852
583.9658841,985.3401184
584.9675511,985.3424072
585.9692111,985.3432465
586.9708641,985.3433228
587.9725221,985.3432465
588.9740771,985.3413391
589.9757311,985.3401184
590.9773861,985.3401184
591.9790571,985.3401184
592.9807881,985.3382874
593.9822401,985.3382874
594.9839041,985.3382874
595.9859201,985.3382874
596.9871641,985.3380585
597.9888181,985.3355408
598.9903791,985.3349304
599.9923011,985.3335571
600.9937291,985.3307343
601.9953241,985.3269196
602.9970071,985.3263855
603.9986811,985.3258514
605.0002931,985.3252411
606.0020241,985.324173
607.0035581,985.3220367
608.0051941,985.3207397
609.0069321,985.3191376
610.0084751,985.3163147
611.0101241,985.3163147
612.0121021,985.3191376
613.0133021,985.3234863
614.0150501,985.3273773
615.0167451,985.3312683
616.0182381,985.3331757
617.0199301,985.3331757
618.0215741,985.3308868
619.0231491,985.3303528
620.0248561,985.3287506
621.0265611,985.3285217
622.0282351,985.3285217
623.0297711,985.3272247
624.0314101,985.3272247
625.0329741,985.3283691
626.0346761,985.3292847
627.0362931,985.3296661
628.0380701,985.329895
629.0396081,985.329895
630.0412421,985.3289795
631.0429111,985.3289795
632.0445151,985.328598
633.0461831,985.3260803
634.0478161,985.3256989
635.0494501,985.3225708
636.0511271,985.3168488
637.0528271,985.3125
638.0543691,985.3115845
639.0560081,985.3092194
640.0576461,985.3092194
641.0592941,985.3121948
642.0610011,985.3146362
643.0626811,985.3159332
644.0641991,985.3159332
645.0658361,985.3153992
646.0674821,985.3140259
647.0691181,985.3113556
648.0707861,985.311203
649.0726211,985.3102112
650.0740411,985.3070068
651.0756811,985.3050995
652.0773221,985.3033447
653.0789841,985.2996826
654.0805891,985.2983093
655.0822451,985.2983093
656.0838811,985.2983093
657.0855151,985.2984619
658.0871891,985.2980804
659.0888681,985.2974701
660.0904401,985.2947998
661.0923171,985.2941132
662.0937861,985.2938843
663.0953371,985.2923584
664.0969881,985.2901459
665.0986271,985.2881622
666.1002611,985.2861786
667.1019911,985.2835083
668.1036161,985.2835083
669.1051751,985.2853394
670.1069041,985.28862
671.1084401,985.2915955
672.1101091,985.2942657
673.1118201,985.2957916
674.1134201,985.2971649
675.1150081,985.2971649
676.1167331,985.2971649
677.1182771,985.2973938
678.1199271,985.2973938
679.1215651,985.2983093
680.1232641,985.2994537
681.1248231,985.3005219
682.1264901,985.30159
683.1281241,985.3046417
684.1298721,985.307312
685.1313901,985.3107452
686.1329491,985.3149414
687.1347511,985.3204346
688.1363121,985.3216553
689.1379281,985.3269958
690.1396211,985.3316498
691.1412471,985.3344727
692.1428641,985.335083
693.1445751,985.3359985
694.1462071,985.3359985
695.1477801,985.3309631
696.1494661,985.3250885
697.1512151,985.3186798
698.1526871,985.3130341
699.1543201,985.3053284
700.1559971,985.3001404
701.1576361,985.2954102
702.1592781,985.2921295
703.1610441,985.2878571
704.1625881,985.2855682
705.1642731,985.2855682
706.1660321,985.2864838
707.1674311,985.2864838
708.1690701,985.2883148
709.1709491,985.2909851
710.1725051,985.2915192
711.1739891,985.2915192
712.1759631,985.2906036
713.1772811,985.2889252
714.1789301,985.2858734
715.1810431,985.2815247
716.1822281,985.2788544
717.1838651,985.2771759
718.1854891,985.2771759
719.1871541,985.2781677
720.1889071,985.2812958
721.1904141,985.2883911
722.1922841,985.2935791
723.1937731,985.298233
724.1953851,985.3018951
725.1970071,985.3060913
726.1987541,985.3083801
727.2003841,985.3107452
728.2019341,985.3147125
729.2035781,985.3187561
730.2052301,985.3195953
731.2068921,985.3196716
732.2085231,985.3209686
733.2101901,985.3210449
734.2120651,985.3215027
735.2134331,985.3213501
736.2152451,985.3213501
737.2167881,985.3205109
738.2184681,985.3198242
739.2201631,985.3186798
740.2222571,985.3186035
741.2245071,985.3183746
742.2268821,985.3179932
743.2292801,985.3183746
744.2314621,985.3189087
745.2327281,985.3205872
746.2345231,985.3213501
747.2368541,985.3213501
748.2392251,985.3204346
749.2413861,985.3181458
750.2430891,985.3160095
751.2447311,985.3149414
752.2464121,985.3126526
753.2480401,985.3113556
754.2496831,985.3113556
755.2514041,985.3123474
756.2529281,985.313797
757.2551681,985.3144073
758.2573161,985.3145599
759.2596431,985.3148651
760.2620171,985.3148651
761.2644111,985.3115082
762.2666901,985.3099823
763.2690621,985.3081512
764.2714401,985.304184
765.2729591,985.3016663
766.2747261,985.3005981
767.2769571,985.2980804
768.2793161,985.2980804
769.2815441,985.2986145
770.2836461,985.2988434
771.2860321,985.2988434
772.2884051,985.2985382
773.2906041,985.2984619
774.2926571,985.2981567
775.2943771,985.2981567
776.2961481,985.30159
777.2981591,985.3051758
778.3005521,985.306015
779.3029191,985.306015
780.3050371,985.306015
781.3074311,985.3027344
782.3097841,985.2977753
783.3121641,985.2976227
784.3129251,985.2977753
785.3148801,985.3020477
786.3171701,985.3079987
787.3194071,985.3160858
788.3210311,985.3188324
789.3226841,985.3219604
790.3243671,985.3235626
791.3259891,985.3235626
792.3276531,985.3205872
793.3293281,985.3185272
794.3309561,985.3159332
795.3326341,985.3115845
796.3342941,985.3067017
797.3359081,985.304718
798.3375641,985.3012085
799.3392081,985.3001404
800.3408761,985.3001404
801.3430771,985.3002167
802.3452101,985.3007507
803.3475101,985.3010559
804.3498001,985.3012085
805.3522241,985.3013611
806.3530871,985.30159
807.3555281,985.3027344
808.3575481,985.3027344
809.3598031,985.3026581
810.3619451,985.3017426
811.3639251,985.2997589
812.3660571,985.2960968
813.3682421,985.2935028
814.3706111,985.2928925
815.3723941,985.2922058
816.3735851,985.2897644
817.3758101,985.2882385
818.3785421,985.2879333
819.3802751,985.2854156
820.3825731,985.2854156
821.3849191,985.2866364
822.3872661,985.2880096
823.3896381,985.2915955
824.3918091,985.2941895
825.3930271,985.296402
826.3939421,985.2964783
827.3955871,985.298233
828.3973881,985.3022766
829.3989091,985.304184
830.4005951,985.307312
831.4022951,985.3124237
832.4038651,985.3157806
833.4055131,985.3157806
834.4073031,985.3157806
835.4088541,985.3160095
836.4105081,985.3160095
837.4124881,985.3134155
838.4138221,985.3134155
839.4154771,985.3153229
840.4172051,985.3167725
841.4187831,985.3179169
842.4204351,985.3199768
843.4221021,985.3225708
844.4237551,985.3239441
845.4254111,985.3242493
846.4270731,985.3266144
847.4287221,985.3279877
848.4304571,985.3284454
849.4322611,985.3284454
850.4336901,985.3269958
851.4359291,985.3227997
852.4380201,985.317688
853.4404741,985.3127289
854.4427721,985.3097534
855.4449721,985.3044128
856.4474251,985.3025818
857.4496411,985.3025055
858.4517831,985.3025055
859.4534091,985.3038788
860.4550811,985.3083038
861.4567371,985.3138733
862.4584081,985.3200531
863.4600541,985.3257751
864.4617191,985.3295898
865.4638061,985.3338623
866.4662131,985.3369904
867.4689651,985.3407288
868.4708191,985.3411865
869.4725431,985.3417206
870.4739191,985.3411865
871.4762611,985.3411865
872.4786211,985.3369904
873.4808601,985.3365326
874.4834281,985.3337097
875.4851111,985.329361
876.4868811,985.3257751
877.4884471,985.3235626
878.4900981,985.3201294
879.4920911,985.3195953
880.4933701,985.3184509
881.4951381,985.3184509
882.4970891,985.3187561
883.4995241,985.3205872
884.5019211,985.3213501
885.5039451,985.3244019
886.5063871,985.3253174
887.5087591,985.3253174
888.5110921,985.3259277
889.5132141,985.328064
890.5149341,985.3282928
891.5167591,985.3321838
892.5192381,985.3346252
893.5216811,985.3391266
894.5240531,985.341568
895.5262831,985.341568
896.5286841,985.3396606
897.5310201,985.3382111
898.5333341,985.3347778
899.5350701,985.3321075
900.5367501,985.3321075
901.5384081,985.3321075
902.5400791,985.3318787
903.5417881,985.3302765
904.5433961,985.3289795
905.5450701,985.3287506
906.5467121,985.3287506
907.5483891,985.329361
908.5500201,985.3322601
909.5517031,985.3366089
910.5532961,985.3407288
911.5550541,985.3424072
912.5566901,985.345459
913.5583471,985.3477478
914.5604421,985.348053
915.5616271,985.3488159
916.5633221,985.3491974
917.5652571,985.3498077
918.5666501,985.3500366
919.5682921,985.3514099
920.5700141,985.3522491
921.5717271,985.3534698
922.5732181,985.3565979
923.5750931,985.3607178
924.5766251,985.3652954
925.5782611,985.3678894
926.5801051,985.3681183
927.5823791,985.3681183
928.5846961,985.3658295
929.5870381,985.3598785
930.5893631,985.3541565
931.5916061,985.3482056
932.5927871,985.3429413
933.5946541,985.3407288
934.5969101,985.3407288
935.5992241,985.3435516
936.6013841,985.3495789
937.6030491,985.3525543
938.6053271,985.3525543
939.6073901,985.3491974
940.6098271,985.3457642
941.6121531,985.337677
942.6129251,985.335083
943.6149391,985.335083
944.6172161,985.3390503
945.6195941,985.344696
946.6219201,985.3527069
947.6245291,985.3601837
948.6265591,985.3630066
949.6281481,985.3630066
950.6297891,985.36026
951.6314681,985.3543091
952.6330571,985.3508759
953.6348661,985.3497314
954.6366851,985.3497314
955.6381671,985.353241
956.6397861,985.3572083
957.6415511,985.3605652
958.6430971,985.3647614
959.6447721,985.3666687
960.6464181,985.3666687
961.6480861,985.3646851
962.6497551,985.3643799
963.6514351,985.3613281
964.6530111,985.3575134
965.6546831,985.3546143
966.6564131,985.3543091
967.6580761,985.3507996
968.6597351,985.350647
969.6613891,985.350647
970.6631621,985.3509521
971.6647231,985.3533936
972.6664731,985.3535461
973.6685371,985.3540802
974.6697011,985.3551483
975.6713471,985.3556824
976.6729851,985.3568268
977.6747091,985.357666
978.6763441,985.362854
979.6779751,985.3701019
980.6796881,985.3739166
981.6813031,985.3751373
982.6830961,985.3751373
983.6847331,985.371933
984.6863271,985.3616333
985.6879691,985.3495789
986.6896691,985.3373718
987.6913451,985.3244781
988.6929011,985.3102112
989.6946651,985.2970886
990.6963061,985.2877808
991.6979971,985.2877808
992.6996371,985.2954865
993.7013091,985.3118896
994.7029631,985.3290558
995.7046301,985.3501129
996.7062501,985.3657532
997.7079701,985.3697968
998.7096401,985.3704834
999.7113071,985.3704834
1000.712896,985.3697968
1001.714611,985.365448
1002.716303,985.3624725
1003.718203,985.3543854
1004.720438,985.3459167
1005.722625,985.3378296
1006.72489,985.3321838
1007.727332,985.3321838
1008.729597,985.3334045
1009.731877,985.3342438
1010.732891,985.3359985
1011.735301,985.3388214
1012.737095,985.3400421
1013.739276,985.3422546
1014.741176,985.3501129
1015.742758,985.3611755
1016.744866,985.3713226
1017.747075,985.3833771
1018.749258,985.397644
1019.751538,985.4059601
1020.752881,985.4105377
1021.754876,985.4140472
1022.757058,985.4140472
1023.759274,985.4112244
1024.761723,985.4109192
1025.764529,985.4107666
1026.766294,985.4109192
1027.76799,985.4107666
1028.769663,985.4099274
1029.771398,985.4016876
1030.772895,985.3887177
1031.774658,985.3740692
1032.776285,985.3626251
1033.777949,985.3510284
1034.779636,985.3459167
1035.781264,985.3459167
1036.783003,985.3497314
1037.784721,985.3534698
1038.786252,985.3608704
1039.787919,985.3691101
1040.789642,985.3774261
1041.791248,985.3874207
1042.792861,985.3943634
1043.794549,985.3999329
1044.796265,985.4022217
1045.797922,985.4022217
1046.799644,985.3974915
1047.801234,985.3886414
1048.802939,985.381012
1049.804574,985.3751373
1050.806232,985.3700256
1051.80791,985.3631592
1052.809555,985.3587341
1053.81123,985.356369
1054.812912,985.3520966
1055.814659,985.3436279
1056.816248,985.3387451
1057.81793,985.3330994
1058.819675,985.3244019
1059.82125,985.3178406
1060.822915,985.3170013
1061.824678,985.3133392
1062.826228,985.3133392
1063.82794,985.3120422
1064.82967,985.3107452
1065.831215,985.3084564
1066.832814,985.3084564
1067.83453,985.3111267
1068.8362,985.3116608
1069.837867,985.316391
1070.839537,985.3209686
1071.841184,985.3209686
1072.842863,985.320816
1073.844538,985.3194427
1074.846173,985.3194427
1075.848432,985.3221893
1076.850791,985.3239441
1077.852645,985.3239441
1078.853343,985.3218842
1079.855155,985.3139496
1080.857366,985.3024292
1081.859788,985.2858734
1082.8621,985.2674103
1083.864118,985.2489471
1084.866406,985.2313232
1085.868729,985.2210999
1086.871014,985.2210999
1087.872606,985.2238464
1088.874348,985.2402496
1089.876023,985.2588654
1090.87768,985.278244
1091.879346,985.2993011
1092.881337,985.3165436
1093.883672,985.3240204
1094.885946,985.3321838
1095.888206,985.3321838
1096.890531,985.3294373
1097.892464,985.3294373
1098.893768,985.3324127
1099.89614,985.3382111
1100.898326,985.3414917
1101.900584,985.342865
1102.902794,985.342865
1103.904466,985.3380585
1104.90615,985.3263092
1105.907776,985.3069305
1106.909475,985.2877045
1107.911439,985.2688599
1108.912721,985.2510071
1109.914466,985.2405548
1110.916331,985.2403259
1111.918631,985.2403259
1112.920915,985.2488708
1113.923246,985.2602386
1114.92592,985.269165
1115.927686,985.2793121
1116.930064,985.2846527
1117.932491,985.2846527
1118.934346,985.2844238
1119.936559,985.2833557
1120.93875,985.2810669
1121.941183,985.2800751
1122.943377,985.2799988
1123.94566,985.2798462
1124.948113,985.2798462
1125.950833,985.2823639
1126.952804,985.2823639
1127.954559,985.2837372
1128.95642,985.2837372
1129.95872,985.2817535
1130.961096,985.2793121
1131.963231,985.2772522
1132.965683,985.2772522
1133.967945,985.2798462
1134.9704,985.2816772
1135.972647,985.2825928
1136.974506,985.2825928
1137.976048,985.2824402
1138.977709,985.280838
1139.979454,985.2793884
1140.981853,985.2787781
1141.983985,985.2787781
1142.986351,985.2886963
1143.988678,985.2921295
1144.990996,985.2980804
1145.992614,985.3049469
1146.994125,985.3049469
1147.996475,985.303421
1148.998689,985.3032684
1150.001193,985.303421
1151.002905,985.3040314
1152.004529,985.3081512
1153.006215,985.3141785
1154.008019,985.320816
1155.009545,985.3259277
1156.01121,985.3302765
1157.012823,985.3302765
1158.014662,985.3287506
1159.016249,985.3244019
1160.018008,985.3244019
1161.019555,985.3244019
1162.021222,985.3265381
1163.02299,985.3302765
1164.024649,985.3372955
1165.02623,985.3422546
1166.027958,985.3497314
1167.029569,985.3573608
1168.03124,985.3645325
1169.032915,985.3668213
1170.034576,985.3672028
1171.036268,985.3672028
1172.037952,985.3648376
1173.040065,985.3594971
1174.041252,985.3546143
