,acc_phone_x,acc_phone_y,acc_phone_z,labelStanding,labelSitting,labelWalking,gyr_phone_x,gyr_phone_y,gyr_phone_z,bar_phone_x,lin_acc_phone_x,lin_acc_phone_y,lin_acc_phone_z,mag_phone_x,mag_phone_y,mag_phone_z,prox_phone_distance,pca_1,pca_2,pca_3,pca_4
2020-06-05 12:48:40,1.317170323046158,-9.670162332942061,0.6943076660736359,1.0,0.0,0.0,0.0802819302348753,-0.13199821380897078,0.007581751658896536,985.48542024,0.21755939929999998,0.127633608,-0.023027504680000005,11.534750501723353,40.026894094534285,-7.952210184532018,3.353779048286627,-0.12422465702346729,-0.01015895539217278,-0.07797517681974793,-0.09160098878139465
2020-06-05 12:48:50,1.323594141498118,-9.643239596845092,0.45717426257049776,1.0,0.0,0.0,0.09854216507529162,-0.20658778063384356,0.007849360663275282,985.45908355,0.1400207882,0.1639606047,-0.1295123184,11.376961516492061,39.62607603282785,-6.730171414664204,3.362517091904065,-0.13685579330468953,-0.027258740132018344,-0.081739132705868,-0.10196234076320293
2020-06-05 12:49:00,1.3732066648121,-9.640313124737931,0.08318968932255305,1.0,0.0,0.0,0.10679715090419525,-0.2676035426868602,0.009511841450297941,985.47778321,0.007259902953999998,0.3938666922,1.8102874409999998,11.210173973205054,39.198997459132386,-4.882383158307758,3.790253917489467,-0.1571150942822454,0.011180679030595421,-0.05674708059767022,-0.07555389279124217
2020-06-05 12:49:10,1.4208479367707385,-9.663142865431388,-0.3138157964250069,1.0,0.0,0.0,0.10451681068971447,-0.30167059992647827,0.010582603977987968,985.47769928,0.5128937835,0.1061813432,0.0009571892022999999,11.239593986698779,38.97121658132626,-2.854707478612704,3.6375405755800854,-0.16799343302920625,0.0024421509378344318,-0.08207476424888976,-0.1050802351154544
2020-06-05 12:49:20,1.4330432950083187,-9.706832459089277,-0.625416049056356,1.0,0.0,0.0,0.09346820950433249,-0.2990899124904521,0.009704498558033603,985.4850997799997,-0.06682095721,0.07880877256,0.001580502391,11.50572530514205,39.07499163813708,-1.0031776289117915,3.600937080453292,-0.18225540230347168,0.015583209131814307,-0.08393311620453393,-0.1011177976136762
2020-06-05 12:49:30,1.3996936670340787,-9.759838233741489,-0.7790331804915362,1.0,0.0,0.0,0.07669579701636488,-0.25581555786407134,0.006756575784513688,985.49088287,0.20205616479500002,0.12361101598000002,-0.0793733212545,11.866614149099531,39.489315023978506,0.46029600893722705,3.660593354985662,-0.1964908434346695,0.02472998533429961,-0.0807698544169947,-0.09623212566756044
2020-06-05 12:49:40,1.3345906013311757,-9.805814642995117,-0.7517416228297276,1.0,0.0,0.0,0.057228720404851705,-0.1745690582774137,0.0028228766624059953,985.49382782,0.4709332868,0.16841325940000001,-0.1603271449,12.067169554002918,40.02710024506706,1.4213485478369587,3.7165759371726397,-0.20523666365079146,0.03007985495958228,-0.07412411282108895,-0.08992815866792929
2020-06-05 12:49:50,1.2661971397272358,-9.827672078056883,-0.5665967096081618,1.0,0.0,0.0,0.03708500320225413,-0.0648315695544572,-0.0004421165518512035,985.49816894,-0.02426740676,0.0035340571399999996,-0.08988573789999997,11.860563433542746,40.376555553412,1.7626777520870853,3.7370775834221113,-0.20375286362328598,0.037376777233396004,-0.06467116032135788,-0.08135209180430583
2020-06-05 12:50:00,1.2236089372697778,-9.81326297952551,-0.2761521437071198,1.0,0.0,0.0,0.017009034605309205,0.058423125910821924,-0.0017633130861073158,985.5103683599997,0.2971373731,0.14723113599999998,0.1223950875,11.126290577381459,40.1872361244796,1.2812489118970753,3.742961361508426,-0.18943618490366412,0.047962896373688425,-0.06093946536402905,-0.07184054917303871
2020-06-05 12:50:10,1.2239345145840461,-9.761033289711305,0.05904810828821527,1.0,0.0,0.0,-0.0029645634643531075,0.17721442640784976,-0.001073889348159533,985.53285218,0.011205019350000001,0.028781164879999998,-0.056314533949999995,9.93257895301942,39.17702837212337,-0.31436561991875095,3.711700942700783,-0.15948152297782905,0.06122831936201087,-0.06671649280406912,-0.06821304341651438
2020-06-05 12:50:20,1.266182268029098,-9.68331377329731,0.38903714045713,1.0,0.0,0.0,-0.022436565141609507,0.27395857295310894,0.00019106091986007283,985.54496766,0.1372616333,0.05888730884,-0.014011682869999998,8.515679351089194,37.22887241123815,-3.3029804157826623,3.405791429158256,-0.11436806983383567,0.06398717198967938,-0.09560806637487114,-0.06615788037578588
2020-06-05 12:50:30,1.3337150379029008,-9.605144247646772,0.6844365307417551,1.0,0.0,0.0,-0.039661678781508655,0.3351752663743346,-0.0004461565255416309,985.54306029,-0.32388604579999997,-0.10796357449999999,-0.2763060826,7.1845806938523165,34.447879936714635,-7.7749673453294195,3.450631339396125,-0.07412570637695616,0.054746770329541485,-0.12278328981431506,-0.0723807072277604
2020-06-05 12:50:40,1.4036943458236515,-9.55777545197303,0.9360947541559661,1.0,0.0,0.0,-0.051282797605990804,0.35462132492069204,-0.005383602496169087,985.49801635,0.331691494,0.1389620036,0.3209419727,6.191897504431551,31.16028560233153,-13.454153909840631,3.3892515856004874,-0.03978073372973775,0.017695273248639693,-0.16454350145533192,-0.07645915537723484
2020-06-05 12:50:50,1.4591200618663611,-9.567979064787005,1.1464297634574132,1.0,0.0,0.0,-0.05311957455987023,0.33491743769271815,-0.015550337219062058,985.47774506,0.29518381829999996,-0.12950296279999998,-0.9970087409,5.626680101801989,27.852167051872676,-19.605808097081987,1.4726891883654363,0.04956157591470973,-0.03371323986170922,-0.2924339909296806,-0.09076927903901147
2020-06-05 12:51:00,1.4981407765466852,-9.646311439595012,1.3173263150567063,1.0,0.0,0.0,-0.041864093765123886,0.2869953144998144,-0.02932484121472651,985.47338868,-0.4671026297,0.0074002361300000005,-0.20385030980000002,5.376377045798529,25.063044481545358,-25.098255482240184,2.2569101863078123,0.05905938501673438,-0.036046956406105835,-0.29050057394588924,-0.0747612208861102
2020-06-05 12:51:10,1.5365664877320961,-9.778650016883793,1.4403116351470204,1.0,0.0,0.0,-0.017053787944363987,0.2272721867615733,-0.04230066739154714,985.47373199,0.06467078984,0.06253480196000001,-0.05902121007,5.17648262188156,23.262135125419594,-28.633736844797685,2.0989509784782174,0.0811007789429527,-0.04445831013558341,-0.32395756990094343,-0.0690170355023364
2020-06-05 12:51:20,1.6023984842008558,-9.924973562068903,1.4935358039442581,1.0,0.0,0.0,0.017563899290269382,0.17320080520385406,-0.048176354269743024,985.47791291,0.06996135056,0.010338462,0.04013821185,4.729282995858046,22.739557450820968,-29.099127056807493,2.137749803920074,0.08103659373236567,-0.040111688524609106,-0.3311263237630711,-0.07080903972671729
2020-06-05 12:51:30,1.7245133249012263,-10.027334755964821,1.4472786830798352,1.0,0.0,0.0,0.05404618889026304,0.13847196098358808,-0.040634585537557756,985.49533843,0.032391382010000004,0.01977996111,-0.03591652215,3.8429987379993658,23.540179643284215,-25.933334349107966,2.16598202661039,0.06717649765540386,-0.018331874305511135,-0.3197036576424221,-0.08347958710229683
2020-06-05 12:51:40,1.9200574126601506,-10.025806824893186,1.2762573888526563,1.0,0.0,0.0,0.08194457922246218,0.12938276864644777,-0.015660502231051896,985.45084379,-0.125730924,-0.08741002679,-0.01877248585,2.5322796105203906,25.455891266033206,-19.387068072979744,2.378831828754915,0.01888738570761584,-0.024772968599463246,-0.28670392055471067,-0.12837944620583114
2020-06-05 12:51:50,2.1856653857358017,-9.8779733725561,0.9741094799241287,1.0,0.0,0.0,0.0912986351684975,0.14357468341869195,0.02650403031547309,985.44928743,-0.1376089579,0.035778527860000006,-0.02194810867,1.0352029787059212,28.07660796720795,-10.57275961873243,2.317728266771903,-0.01790257519032869,0.0008496343602084417,-0.24996909261096453,-0.17243156651803798
2020-06-05 12:52:00,2.496109702979474,-9.575557027798535,0.564133310403272,1.0,0.0,0.0,0.0759752292815781,0.171555858478494,0.08054561593507738,985.4577713,-0.056713606420000014,0.06316454709,0.02453784049,-0.2647176199307825,30.88567297438671,-1.2629636347391309,2.517302400136294,-0.05738378623760732,0.036961468082565854,-0.1977675452762577,-0.22156395701702428
2020-06-05 12:52:10,2.8110532947332603,-9.152000833438423,0.10123717875294377,1.0,0.0,0.0,0.036142548076364925,0.20043245858933695,0.1368510293432215,985.47739409,-0.47929568229999997,-1.505574415,0.2495334363,-0.9839525827949422,33.375174266378714,6.524475403951248,4.549477931289788,-0.13152658425316507,0.09572245065688101,-0.07380389040734037,-0.2771492473765844
2020-06-05 12:52:20,3.0874103027496687,-8.677403112244395,-0.33709210965165953,1.0,0.0,0.0,-0.02111520167039788,0.2184706862393742,0.18378122683994924,985.44937134,-0.10614041269999999,-0.5011683619,-0.06689682484000001,-0.8955490792122633,35.15317785671154,11.043758920037515,4.4688214149206065,-0.15033484294151722,0.08554957103384027,-0.05502290350353699,-0.32532562122074765
2020-06-05 12:52:30,3.29268921168348,-8.241397179138474,-0.669057230731745,1.0,0.0,0.0,-0.08340904223188829,0.21882744253314781,0.21081613291519105,985.42330933,0.09433970823999999,0.029078203439999995,0.02955884457,-0.03429694016273237,36.018295781812384,11.290697491888965,3.3180115190195982,-0.12258543696945871,0.06257600125579098,-0.09431052916949931,-0.3513108265490768
2020-06-05 12:52:40,3.4144171472165015,-7.928876977686124,-0.830690954959794,1.0,0.0,0.0,-0.1364442383349157,0.20115048383925116,0.211583404975898,985.45786286,-0.7757898617,0.839325707,1.222960356,1.2932469925133825,35.986070352970515,7.282344305975053,4.287587872657285,-0.12280581663670555,0.09446773846454205,-0.051652624071347145,-0.33040245260445533
2020-06-05 12:52:50,3.4623726377626514,-7.796246182750499,-0.7945847592869721,1.0,0.0,0.0,-0.16810289935353032,0.1706190337352119,0.18576849520772598,985.45500184,-1.0792401809999999,-0.7718236953000001,-1.55870514,2.6009677202631916,35.26393862825402,0.05899324902510691,2.832489127868895,-0.051903998205151645,0.04810046614836442,-0.15319439865047307,-0.365441398586662
2020-06-05 12:53:00,3.4631710556418414,-7.855963554996858,-0.578554305400574,1.0,0.0,0.0,-0.1718459746523705,0.13501913842040383,0.1392502382520859,985.42714691,-0.11317636730000001,-0.05554737926,-0.008949163556,3.3851218827631864,34.18404589374941,-8.595535967294216,2.8189387998853235,-0.029389014042400515,0.024791964812533998,-0.18336769310576426,-0.3359388729765189
2020-06-05 12:53:10,3.449594082637596,-8.074432021674214,-0.24072626074034956,1.0,0.0,0.0,-0.14832061621615947,0.10120400977046635,0.0823995832082731,985.42371367,-0.097186279,0.031055147050000002,0.08574357033,3.296762854060769,33.112935093667616,-16.633739609180402,3.0538430294209546,-0.010376453432686242,0.012861184405837073,-0.2080793744494753,-0.31937717212431027
2020-06-05 12:53:20,3.4488224833843364,-8.383704464601392,0.13784496526547854,1.0,0.0,0.0,-0.10471656109527802,0.0724689089811376,0.027103749522126238,985.4354934799996,-0.1362518191,0.027502378819999996,0.12588353630000002,2.262030820715774,32.3618306212915,-22.28292599227848,2.904252415415268,0.013162277216879214,0.015127016051046832,-0.2397899445791382,-0.30371380424547717
2020-06-05 12:53:30,3.4738061907208513,-8.702770646701778,0.4774609056896972,1.0,0.0,0.0,-0.052216177804082164,0.047905793806029946,-0.016497372075448945,985.42908477,-0.2074220815,-0.021945769790000003,0.15937814179999998,0.5083613674544574,32.11975780040674,-24.485847726271732,1.6659414633431289,0.04894830567220842,0.005650826580753916,-0.30325965372219305,-0.29940524613799097
2020-06-05 12:53:40,3.5204855852262864,-8.961114093775175,0.7227804107333679,1.0,0.0,0.0,-0.002515022001085923,0.023898062402545286,-0.04250781096873434,985.4369354200003,-0.09048390804,-0.048490667045000005,-0.08496355175,-1.5094823904242984,32.424563949632244,-23.12081291011523,2.1407174891990155,0.030713585056254804,0.02150290854806001,-0.2831216377507981,-0.30904865663666325
2020-06-05 12:53:50,3.5711841936895174,-9.116884515593757,0.8566507054203536,1.0,0.0,0.0,0.03537680918669371,-0.003042895356290415,-0.05025895048480285,985.42749785,0.026454265419999998,-0.0750355643,-0.3293052453,-3.253260911222863,33.17603577606429,-18.94942020250812,2.6161444249999177,-0.00035365059704627326,0.028672035495884398,-0.25000381272416594,-0.32961724136141973
2020-06-05 12:54:00,3.6022314263337076,-9.164420606441576,0.9000719859488603,1.0,0.0,0.0,0.05706614802325715,-0.03350211719904678,-0.04359559484914026,985.41781616,-0.2546228528,-0.0005519771576,-0.004058552383999999,-4.261887419988475,34.183771536204084,-13.324178117233483,1.717767199143092,0.0015038615094690683,0.0295395335429413,-0.25791030203697235,-0.338232215236785
2020-06-05 12:54:10,3.592604564399332,-9.129921199184132,0.8985710866610401,1.0,0.0,0.0,0.06301090097181172,-0.06384079945354883,-0.0288797106696286,985.38152313,0.34872150960000003,0.7616156262,0.7103209268999999,-4.274350202935576,35.233467724506355,-7.758528588188258,4.208979070986221,-0.09462753119043453,0.033082187656030174,-0.1274210401581931,-0.35282414019784303
2020-06-05 12:54:20,3.5304810140562055,-9.05816423142301,0.9001917229539615,1.0,0.0,0.0,0.0572712714291613,-0.08710164144453743,-0.012540410310977888,985.33551026,-0.006664802581,0.02591778338,-0.05225890517,-3.2792653246960586,36.15125844039125,-3.4965337038357687,3.223327278771843,-0.09207066382387558,-0.009364581825710743,-0.14736895661431768,-0.3775234422592485
2020-06-05 12:54:30,3.4158536716364534,-8.995795639861493,0.9333712198938146,1.0,0.0,0.0,0.04547089963188389,-0.0959250543882196,0.0009176895202351063,985.35365297,0.13941633220000002,0.07454439819,-0.09867702662999996,-1.4852501445836757,36.8476731593726,-1.2094609719285228,3.449459114185281,-0.10142663639857236,-0.0033508187772845087,-0.11740597234955946,-0.36492022718409267
2020-06-05 12:54:40,3.2591282536102084,-8.977052645191048,0.9930281006230555,1.0,0.0,0.0,0.032811360387896095,-0.0863237717660352,0.009795345636533023,985.38040161,-0.2448553714,-0.058246454,0.1580221725,0.7655184971575469,37.32990798362308,-0.8974345836983678,3.367980777104344,-0.09613657820308637,0.005696690184420999,-0.10424249381510697,-0.3359825010559319
2020-06-05 12:54:50,3.0771097493175743,-9.016013282454967,1.040213701573057,1.0,0.0,0.0,0.02279290473918639,-0.06067004109967876,0.014802301417826446,985.35043334,0.005187065005000001,0.01829418361,-0.04451075971,3.102394549248008,37.68122405496488,-2.0043129799294994,3.1593601052804217,-0.10128796605582659,-0.03018987616088563,-0.11304926065818512,-0.3231353989333567
2020-06-05 12:55:00,2.8884299518188046,-9.106536344479963,1.015777042874621,1.0,0.0,0.0,0.01688733524221862,-0.02842586450049857,0.01773161960052687,985.34301759,0.005779387951,0.018071404699999998,-0.01780360222,5.212845683207862,38.01637563855057,-3.6868638207161695,3.231904770640179,-0.1111715361462165,-0.044911383272469546,-0.11262748316163677,-0.29916325866513893
2020-06-05 12:55:10,2.7101362592209015,-9.228245938641777,0.8634279506711207,1.0,0.0,0.0,0.01498237643399719,-0.00395331497995257,0.019896313668748104,985.35265349,0.031024156810000002,0.06504208803,-0.0006443631649,6.888227106881767,38.429067163365126,-5.136486635749417,3.3590558221853177,-0.1240206872586971,-0.044320270406150185,-0.11221979298237962,-0.2715796053823891
2020-06-05 12:55:20,2.556161292998471,-9.355254510419334,0.5541448787898198,1.0,0.0,0.0,0.01615084906549508,-0.0018849008137123708,0.02106695805683658,985.32825471,0.01766619265,0.04055862665,0.04384008408,8.026886513059516,38.94947536084783,-5.845076477623929,3.1740939284555205,-0.14382225144526706,-0.06307891026680944,-0.1277222806722001,-0.2566712447407272
2020-06-05 12:55:30,2.4372860454351635,-9.464215157740254,0.10322619169457688,1.0,0.0,0.0,0.019281847478695407,-0.03157408865666303,0.01939290976546744,985.34982299,-0.04400497556,0.02587334454,0.027023491860000002,8.60940560679663,39.526273514105405,-5.7352773425501455,3.767630147855792,-0.1774415445124714,-0.04189949815235245,-0.10892434623681928,-0.23701448379698353
2020-06-05 12:55:40,2.3615341293008383,-9.539460788100204,-0.42640057897066724,1.0,0.0,0.0,0.023314765794908755,-0.09266605235014704,0.012341706133835938,985.34106446,0.04745877966,-0.032298849819999996,0.05673202515,8.667360505495411,40.03946813804113,-5.127017178775436,3.494457999524235,-0.19609693452946522,-0.04344136331261544,-0.12780402023865364,-0.2295657589159812
2020-06-05 12:55:50,2.3339633212493323,-9.574673326280273,-0.9365394898941503,1.0,0.0,0.0,0.02711456299931611,-0.17359520863029135,-0.0017652772077527638,985.32357788,0.03959675968,0.2089970291,-0.01148977876,8.262528956243413,40.340207417092586,-4.568102280766284,3.6490071038218126,-0.22428002905251884,-0.04794176126827364,-0.13088577149255862,-0.23110077613740868
2020-06-05 12:56:00,2.355460766745092,-9.571913246862103,-1.3185730611416462,1.0,0.0,0.0,0.029259954594246806,-0.25387585675738333,-0.02232314629858071,985.31950378,-0.055977734329999994,0.05697877765,0.021146455409999997,7.482074007516897,40.30471937608296,-4.59837582344928,3.352978613736112,-0.22651539848631794,-0.045311802564395626,-0.15213469552885528,-0.23337274761909205
2020-06-05 12:56:10,2.421018382899019,-9.53941219689716,-1.4834874704993317,1.0,0.0,0.0,0.028068580879642632,-0.30972373578101353,-0.045811545990865274,985.3240585300003,-0.3196973929,0.0821177119,0.09223164082,6.443493072266447,39.88456023801696,-5.532444664379103,3.434544091314194,-0.22434441428537125,-0.036223985962641495,-0.15778925216494125,-0.23659045760163386
2020-06-05 12:56:20,2.518593542386105,-9.489256568062185,-1.3879190527263663,1.0,0.0,0.0,0.02203164053877718,-0.32130788346849576,-0.06635041834109826,985.3343124499997,1.978072709,0.252058264,1.9183603580000002,5.2968486425305175,39.136050988910405,-7.332786637879067,2.9750774329796776,-0.19381515971632424,-0.017615111160158826,-0.18343776873099907,-0.22146108599736286
2020-06-05 12:56:30,2.6297100661712034,-9.435354031712789,-1.0480589840758885,1.0,0.0,0.0,0.010554682275761607,-0.2792463189167402,-0.07735518060529681,985.31918335,-0.4050535852,-0.05327690541999999,0.047662993669999994,4.213476659485505,38.21801504807725,-9.61008237300885,2.875924284064625,-0.16931358268840613,-0.042332969157772765,-0.2000849177683974,-0.256883258925829
2020-06-05 12:56:40,2.732372671876884,-9.39143073501965,-0.5368027879840337,1.0,0.0,0.0,-0.00535387757744898,-0.18809841012606326,-0.07373607919344265,985.33917238,0.045640149410000004,0.13283470630000002,0.02574529052,3.3584143386651797,37.35677856463397,-11.743948543658862,3.4248551531402347,-0.1508041347799799,-0.029294744926008573,-0.18232054544628593,-0.2634212933276624
2020-06-05 12:56:50,2.805899174928752,-9.368666356049344,0.03540986003840211,1.0,0.0,0.0,-0.02289676825587499,-0.065548269989746,-0.053820115585888235,985.33754732,-0.1176664442,-0.008417066932,-0.05892356157000001,2.853697816946987,36.78774546114481,-13.079344024870913,3.2309300550345257,-0.12121831247209287,-0.035808103817208475,-0.18828297274899458,-0.2737625868778599
2020-06-05 12:57:00,2.8363446609573133,-9.373000652900288,0.5505675862103662,1.0,0.0,0.0,-0.03811114358036914,0.06259790506806384,-0.02022491372390249,985.324579877778,-0.02570026696,0.09863960445,-0.0380899322,2.7463608935857526,36.69041842253851,-13.132997014711194,2.376388658612754,-0.08686783566175894,-0.05433634590751191,-0.21484017129006683,-0.28061722314409526
2020-06-05 12:57:10,2.820716860892642,-9.402836218350986,0.9148967993135018,1.0,0.0,0.0,-0.04726656305887838,0.17005665988818744,0.02072270013228424,985.32614899,-2.865271325,0.8145112931999999,-1.5391929819999999,2.995112105384126,37.136106835081755,-11.74517203312032,3.1217091423307863,-0.10599439001569938,-0.062432929494010914,-0.16757984776124135,-0.2948974226047788
2020-06-05 12:57:20,2.768390231827077,-9.448326444355141,1.0827904281253937,1.0,0.0,0.0,-0.048602559925993875,0.23789317561102805,0.060885143080498194,985.3287353300003,0.9001759261,-0.1007627285,-0.2412491012,3.4831417801218665,38.064019251257626,-9.13275806697811,3.087923574758845,-0.11299660358553178,-0.05128782591352223,-0.1558529360088672,-0.2911601934773561
2020-06-05 12:57:30,2.698965038386575,-9.493270958582917,1.0654988664021423,1.0,0.0,0.0,-0.04369538001274982,0.2599748904667139,0.09287375042687622,985.32110597,0.11891540939999999,0.003089668751,-0.04994750082,4.054244898119342,39.293142439511065,-5.832084243171987,3.122222000129236,-0.13577550279934142,-0.05212679260278964,-0.1302619453579364,-0.28774582814224753
2020-06-05 12:57:40,2.636981128414419,-9.519762523189167,0.9220723109944792,1.0,0.0,0.0,-0.03774402597965214,0.24426776825700725,0.11233354663482951,985.31301117,-0.3352492324,0.5456370217000001,-0.06493917704,4.560003601710081,40.56688764502422,-2.5533176894324376,3.735999341817002,-0.1774819399740039,-0.051013558352128334,-0.08529486721356129,-0.287314266242675
2020-06-05 12:57:50,2.604955663198575,-9.51445945229928,0.7358752720267447,1.0,0.0,0.0,-0.03838735692783732,0.20956104414472193,0.11909698745414991,985.30040739,-0.3497830716,0.26756420286500004,-0.04459086657,4.9012818422795155,41.618137925635935,0.007332112923973307,3.7544007435886795,-0.198978796077494,-0.054380572804378184,-0.07161400884520353,-0.29331786714998137
2020-06-05 12:58:00,2.616792268607382,-9.474289379716643,0.5848543213058631,1.0,0.0,0.0,-0.05321505206150799,0.17872103095277864,0.11677274927473642,985.2891998399997,-0.3643169108,-0.010508615970000001,-0.0242425561,5.04964527161564,42.23679527831643,1.3425925522386333,3.724309468596013,-0.21014660892956752,-0.05739760199575064,-0.06664899821718251,-0.3014440038576513
2020-06-05 12:58:10,2.6735203829755645,-9.409114790019876,0.5158709316739932,1.0,0.0,0.0,-0.0867123632227045,0.17072967159458416,0.11094097735977909,985.29548644,-0.24673437420000002,0.08561200798,0.09408637762,5.042450048375268,42.321650572721516,1.2493266618397862,3.6900046256359404,-0.20685520962627993,-0.05009603109776242,-0.0679642895890817,-0.30400331588393753
2020-06-05 12:58:20,2.762627022943219,-9.33969983266012,0.531923775105695,1.0,0.0,0.0,-0.1377417257443174,0.19417617851983557,0.10667475869557815,985.31082916,-0.44950236439999997,0.12210331140000001,0.1389310133,4.955732406684774,41.903190337990466,-0.14210277229171223,3.655601537173256,-0.19235267941372794,-0.038057353819636326,-0.07543574655956696,-0.3058289758841851
2020-06-05 12:58:30,2.861194066436986,-9.291026690437073,0.596378188987857,1.0,0.0,0.0,-0.1986340355446823,0.24440016421105357,0.10637511541091373,985.32662964,-0.1020157868,0.0020699143410000003,-0.2669756806,4.867311466134398,41.132174392147995,-2.4241157280339305,3.5595812386017154,-0.170950397333487,-0.031255360751094696,-0.0961235667926828,-0.3145640011551076
2020-06-05 12:58:40,2.941988894696448,-9.282988814163312,0.6520362353296268,1.0,0.0,0.0,-0.2565003582731289,0.30527781814231403,0.10878046760507802,985.28989411,0.23926338670000002,-0.2896932828,0.5137913311,4.825362335624241,40.23800193730607,-5.030500414238258,3.135682868091679,-0.15546694108625997,-0.050895312546272574,-0.12999918213372635,-0.3196213452799855
2020-06-05 12:58:50,2.9808698599422954,-9.321902032809051,0.6473507512164666,1.0,0.0,0.0,-0.2966130501601533,0.3550846453691713,0.10953921267078146,985.28413392,0.051252891720000006,-0.02964596808,-0.1482959139,4.834213408855915,39.46852548337709,-7.3804072434841705,3.2946083552866923,-0.15357286704805503,-0.0597665090735548,-0.1445274076621155,-0.3273122254034886
2020-06-05 12:59:00,2.963535993641009,-9.396430540065081,0.5594500649732046,1.0,0.0,0.0,-0.3069088922430519,0.3744653823509298,0.10310703591640315,985.30220793,0.061757122279999986,0.1940737653,0.014893442990000004,4.8610715711679005,39.0272121925842,-9.009578295641846,3.2848960349533125,-0.14891050470651904,-0.0467500794706946,-0.15643487283235646,-0.312037036087798
2020-06-05 12:59:10,2.8898134272860343,-9.480189352947557,0.40497303489883435,1.0,0.0,0.0,-0.28214064257631877,0.35376318635179527,0.08520398350446783,985.32044982,-2.078460047,-0.4850119203,-0.9366970503000001,4.858415037641132,39.023576257659805,-9.659989582560884,3.014976138082252,-0.14280977981963705,-0.040468344220038865,-0.1719396505509917,-0.30621522306286014
